DATE,DO,Air temp C,Relative Humidity (%),Atmospheric Pressure (mb),hour,AT_TLAG_1hr,AT_TLAG_3hr,AT_TLAG_6hrs,DO_delta_1h,DO_1h,DO_delta_3h,DO_3h,DO_delta_6h,DO_6h,DO_delta_12h,DO_12h,DO_delta_24h,DO_24h
2024-08-23 09:50:00,0.47,13.0,64.48,1023.9,9.0,14.0,15.0,17.0,0.21,0.68,-0.28,0.19,0.2,0.67,-0.29,0.18,-0.46,0.01
2024-08-23 10:00:00,0.46,13.0,64.48,1023.9,10.0,14.0,14.0,16.0,0.58,1.04,-0.11,0.35,0.29,0.75,-0.29,0.17,-0.45,0.01
2024-08-23 10:10:00,0.44,13.0,64.48,1023.9,10.0,14.0,14.0,16.0,0.59,1.03,-0.18,0.26,0.33,0.77,-0.27,0.17,-0.43,0.01
2024-08-23 10:20:00,0.58,14.0,64.48,1023.9,10.0,13.0,14.0,16.0,0.48,1.06,-0.25,0.33,-0.32,0.26,-0.41,0.17,-0.57,0.01
2024-08-23 10:30:00,0.79,14.0,64.48,1023.9,10.0,13.0,14.0,16.0,0.21,1.0,-0.21,0.58,-0.73,0.06,-0.63,0.16,-0.78,0.01
2024-08-23 10:40:00,0.86,14.0,64.48,1023.9,10.0,13.0,14.0,16.0,-0.01,0.85,-0.21,0.65,-0.82,0.04,-0.77,0.09,-0.85,0.01
2024-08-23 10:50:00,0.68,14.0,56.88,1024.0,10.0,13.0,14.0,16.0,0.16,0.84,0.21,0.89,-0.54,0.14,-0.55,0.13,-0.67,0.01
2024-08-23 11:00:00,1.04,13.0,56.88,1024.0,11.0,13.0,14.0,16.0,-0.24,0.8,-0.17,0.87,-0.92,0.12,-0.95,0.09,-1.03,0.01
2024-08-23 11:10:00,1.03,13.0,56.88,1024.0,11.0,13.0,14.0,16.0,-0.3,0.73,-0.13,0.9,-0.9,0.13,-0.87,0.16,-1.02,0.01
2024-08-23 11:20:00,1.06,13.0,56.88,1024.0,11.0,14.0,14.0,16.0,-0.21,0.85,-0.09,0.97,-1.02,0.04,-0.9,0.16,-1.05,0.01
2024-08-23 11:30:00,1.0,13.0,56.88,1024.0,11.0,14.0,14.0,16.0,-0.16,0.84,-0.06,0.94,-0.85,0.15,-0.88,0.12,-0.99,0.01
2024-08-23 11:40:00,0.85,13.0,56.88,1024.0,11.0,14.0,14.0,16.0,-0.09,0.76,0.09,0.94,-0.64,0.21,-0.71,0.14,-0.84,0.01
2024-08-23 11:50:00,0.84,13.0,53.55,1023.9,11.0,14.0,14.0,16.0,-0.65,0.19,0.12,0.96,-0.81,0.03,-0.67,0.17,-0.83,0.01
2024-08-23 12:00:00,0.8,14.0,53.55,1023.9,12.0,13.0,14.0,16.0,-0.45,0.35,-0.09,0.71,-0.65,0.15,-0.72,0.08,-0.79,0.01
2024-08-23 12:10:00,0.73,14.0,53.55,1023.9,12.0,13.0,14.0,16.0,-0.47,0.26,-0.54,0.19,-0.66,0.07,-0.56,0.17,-0.72,0.01
2024-08-23 12:20:00,0.85,14.0,53.55,1023.9,12.0,13.0,13.0,16.0,-0.52,0.33,-0.61,0.24,-0.63,0.22,-0.73,0.12,-0.84,0.01
2024-08-23 12:30:00,0.84,14.0,53.55,1023.9,12.0,13.0,13.0,16.0,-0.26,0.58,-0.37,0.47,-0.7,0.14,-0.69,0.15,-0.82,0.02
2024-08-23 12:40:00,0.76,14.0,53.55,1023.9,12.0,13.0,13.0,15.0,-0.11,0.65,-0.09,0.67,-0.55,0.21,-0.62,0.14,-0.74,0.02
2024-08-23 12:50:00,0.19,15.0,50.43,1024.1,12.0,13.0,13.0,15.0,0.7,0.89,0.48,0.67,0.01,0.2,-0.07,0.12,-0.17,0.02
2024-08-23 13:00:00,0.35,15.0,50.43,1024.1,13.0,14.0,13.0,14.0,0.52,0.87,0.4,0.75,-0.18,0.17,-0.25,0.1,-0.33,0.02
2024-08-23 13:10:00,0.26,15.0,50.43,1024.1,13.0,14.0,13.0,14.0,0.64,0.9,0.51,0.77,-0.08,0.18,-0.21,0.05,-0.24,0.02
2024-08-23 13:20:00,0.33,15.0,50.43,1024.1,13.0,14.0,14.0,14.0,0.64,0.97,-0.07,0.26,-0.15,0.18,-0.23,0.1,-0.31,0.02
2024-08-23 13:30:00,0.58,15.0,50.43,1024.1,13.0,14.0,14.0,14.0,0.36,0.94,-0.52,0.06,-0.45,0.13,-0.52,0.06,-0.56,0.02
2024-08-23 13:40:00,0.65,15.0,50.43,1024.1,13.0,14.0,14.0,14.0,0.29,0.94,-0.61,0.04,-0.51,0.14,-0.64,0.01,-0.63,0.02
2024-08-23 13:50:00,0.89,19.0,50.43,1024.4,13.0,15.0,14.0,14.0,0.07,0.96,-0.75,0.14,-0.79,0.1,-0.88,0.01,-0.87,0.02
2024-08-23 14:00:00,0.87,19.0,44.52,1024.4,14.0,15.0,13.0,14.0,-0.16,0.71,-0.75,0.12,-0.79,0.08,-0.86,0.01,-0.85,0.02
2024-08-23 14:10:00,0.9,19.0,44.52,1024.4,14.0,15.0,13.0,14.0,-0.71,0.19,-0.77,0.13,-0.88,0.02,-0.89,0.01,-0.86,0.04
2024-08-23 14:20:00,0.97,19.0,44.52,1024.4,14.0,15.0,13.0,14.0,-0.73,0.24,-0.93,0.04,-0.89,0.08,-0.96,0.01,-0.93,0.04
2024-08-23 14:30:00,0.94,19.0,44.52,1024.4,14.0,15.0,13.0,14.0,-0.47,0.47,-0.79,0.15,-0.86,0.08,-0.93,0.01,-0.9,0.04
2024-08-23 14:40:00,0.94,19.0,44.52,1024.4,14.0,15.0,13.0,14.0,-0.27,0.67,-0.73,0.21,-0.85,0.09,-0.93,0.01,-0.79,0.15
2024-08-23 14:50:00,0.96,22.0,44.52,1024.0,14.0,19.0,13.0,14.0,-0.29,0.67,-0.93,0.03,-0.88,0.08,-0.95,0.01,-0.86,0.1
2024-08-23 15:00:00,0.71,22.0,44.52,1024.0,15.0,19.0,14.0,14.0,0.04,0.75,-0.56,0.15,-0.6,0.11,-0.7,0.01,-0.61,0.1
2024-08-23 15:10:00,0.19,22.0,44.52,1024.0,15.0,19.0,14.0,14.0,0.58,0.77,-0.12,0.07,-0.05,0.14,-0.18,0.01,-0.12,0.07
2024-08-23 15:20:00,0.24,22.0,44.52,1024.0,15.0,19.0,14.0,13.0,0.02,0.26,-0.02,0.22,-0.08,0.16,-0.23,0.01,-0.04,0.2
2024-08-23 15:30:00,0.47,22.0,44.52,1024.0,15.0,19.0,14.0,13.0,-0.41,0.06,-0.33,0.14,-0.27,0.2,-0.46,0.01,-0.2,0.27
2024-08-23 15:40:00,0.67,22.0,44.52,1024.0,15.0,19.0,14.0,13.0,-0.63,0.04,-0.46,0.21,-0.47,0.2,-0.65,0.02,-0.34,0.33
2024-08-23 15:50:00,0.67,23.0,47.52,1023.8,15.0,22.0,15.0,13.0,-0.53,0.14,-0.47,0.2,-0.49,0.18,-0.65,0.02,-0.39,0.28
2024-08-23 16:00:00,0.75,23.0,47.52,1023.8,16.0,22.0,15.0,13.0,-0.63,0.12,-0.58,0.17,-0.58,0.17,-0.73,0.02,-0.42,0.33
2024-08-23 16:10:00,0.77,23.0,47.52,1023.8,16.0,22.0,15.0,13.0,-0.64,0.13,-0.59,0.18,-0.6,0.17,-0.75,0.02,-0.31,0.46
2024-08-23 16:20:00,0.26,23.0,47.52,1023.8,16.0,22.0,15.0,14.0,-0.22,0.04,-0.08,0.18,-0.09,0.17,-0.24,0.02,0.15,0.41
2024-08-23 16:30:00,0.06,23.0,47.52,1023.8,16.0,22.0,15.0,14.0,0.09,0.15,0.07,0.13,0.1,0.16,-0.05,0.01,0.06,0.12
2024-08-23 16:40:00,0.04,23.0,47.52,1023.8,16.0,22.0,15.0,14.0,0.17,0.21,0.1,0.14,0.05,0.09,-0.03,0.01,0.09,0.13
2024-08-23 16:50:00,0.14,24.0,44.52,1023.9,16.0,23.0,19.0,14.0,-0.11,0.03,-0.04,0.1,-0.01,0.13,-0.13,0.01,-0.01,0.13
2024-08-23 17:00:00,0.12,24.0,44.52,1023.9,17.0,23.0,19.0,13.0,0.03,0.15,-0.04,0.08,-0.03,0.09,-0.11,0.01,0.19,0.31
2024-08-23 17:10:00,0.13,24.0,44.52,1023.9,17.0,23.0,19.0,13.0,-0.06,0.07,-0.11,0.02,0.03,0.16,-0.12,0.01,0.19,0.32
2024-08-23 17:20:00,0.04,24.0,44.52,1023.9,17.0,23.0,19.0,13.0,0.18,0.22,0.04,0.08,0.12,0.16,-0.03,0.01,0.29,0.33
2024-08-23 17:30:00,0.15,24.0,44.52,1023.9,17.0,23.0,19.0,13.0,-0.01,0.14,-0.07,0.08,-0.03,0.12,-0.14,0.01,0.29,0.44
2024-08-23 17:40:00,0.21,24.0,44.52,1023.9,17.0,23.0,19.0,13.0,0.0,0.21,-0.12,0.09,-0.07,0.14,-0.2,0.01,0.13,0.34
2024-08-23 17:50:00,0.03,25.0,44.52,1023.1,17.0,24.0,22.0,13.0,0.17,0.2,0.05,0.08,0.14,0.17,-0.02,0.01,0.28,0.31
2024-08-23 18:00:00,0.15,25.0,50.43,1023.1,18.0,24.0,22.0,14.0,0.02,0.17,-0.04,0.11,-0.07,0.08,-0.14,0.01,0.1,0.25
2024-08-23 18:10:00,0.07,25.0,50.43,1023.1,18.0,24.0,22.0,14.0,0.11,0.18,0.07,0.14,0.1,0.17,-0.06,0.01,0.13,0.2
2024-08-23 18:20:00,0.22,25.0,50.43,1023.1,18.0,24.0,22.0,14.0,-0.04,0.18,-0.06,0.16,-0.1,0.12,-0.21,0.01,-0.06,0.16
2024-08-23 18:30:00,0.14,25.0,50.43,1023.1,18.0,24.0,22.0,14.0,-0.01,0.13,0.06,0.2,0.01,0.15,-0.13,0.01,0.02,0.16
2024-08-23 18:40:00,0.21,25.0,50.43,1023.1,18.0,24.0,22.0,14.0,-0.07,0.14,-0.01,0.2,-0.07,0.14,-0.2,0.01,-0.12,0.09
2024-08-23 18:50:00,0.2,25.0,50.43,1022.6,18.0,25.0,23.0,15.0,-0.1,0.1,-0.02,0.18,-0.08,0.12,-0.19,0.01,-0.12,0.08
2024-08-23 19:00:00,0.17,26.0,53.55,1022.6,19.0,25.0,23.0,15.0,-0.09,0.08,0.0,0.17,-0.07,0.1,-0.16,0.01,-0.04,0.13
2024-08-23 19:10:00,0.18,26.0,53.55,1022.6,19.0,25.0,23.0,15.0,-0.16,0.02,-0.01,0.17,-0.13,0.05,-0.17,0.01,0.03,0.21
2024-08-23 19:20:00,0.18,26.0,53.55,1022.6,19.0,25.0,23.0,15.0,-0.1,0.08,-0.01,0.17,-0.08,0.1,-0.17,0.01,-0.07,0.11
2024-08-23 19:30:00,0.13,26.0,53.55,1022.6,19.0,25.0,23.0,15.0,-0.05,0.08,0.03,0.16,-0.07,0.06,-0.12,0.01,-0.12,0.01
2024-08-23 19:40:00,0.14,26.0,53.55,1022.6,19.0,25.0,23.0,15.0,-0.05,0.09,-0.05,0.09,-0.13,0.01,-0.13,0.01,-0.13,0.01
2024-08-23 19:50:00,0.1,26.0,60.44,1021.9,19.0,25.0,24.0,19.0,-0.02,0.08,0.03,0.13,-0.09,0.01,-0.09,0.01,-0.09,0.01
2024-08-23 20:00:00,0.08,26.0,60.44,1021.9,20.0,26.0,24.0,19.0,0.03,0.11,0.01,0.09,-0.07,0.01,-0.07,0.01,-0.07,0.01
2024-08-23 20:10:00,0.02,26.0,60.44,1021.9,20.0,26.0,24.0,19.0,0.12,0.14,0.14,0.16,-0.01,0.01,0.14,0.16,-0.01,0.01
2024-08-23 20:20:00,0.08,26.0,60.44,1021.9,20.0,26.0,24.0,19.0,0.08,0.16,0.08,0.16,-0.07,0.01,0.15,0.23,-0.07,0.01
2024-08-23 20:30:00,0.08,26.0,60.44,1021.9,20.0,26.0,24.0,19.0,0.12,0.2,0.04,0.12,-0.07,0.01,0.2,0.28,-0.07,0.01
2024-08-23 20:40:00,0.09,26.0,60.44,1021.9,20.0,26.0,24.0,19.0,0.11,0.2,0.05,0.14,-0.08,0.01,0.23,0.32,-0.08,0.01
2024-08-23 20:50:00,0.08,26.0,60.44,1021.6,20.0,26.0,25.0,22.0,0.1,0.18,0.09,0.17,-0.07,0.01,0.08,0.16,-0.05,0.03
2024-08-23 21:00:00,0.11,26.0,77.75,1021.6,21.0,26.0,25.0,22.0,0.06,0.17,-0.03,0.08,-0.1,0.01,-0.05,0.06,-0.08,0.03
2024-08-23 21:10:00,0.14,26.0,77.75,1021.6,21.0,26.0,25.0,22.0,0.03,0.17,0.03,0.17,-0.13,0.01,-0.13,0.01,-0.13,0.01
2024-08-23 21:20:00,0.16,26.0,77.75,1021.6,21.0,26.0,25.0,22.0,0.01,0.17,-0.04,0.12,-0.15,0.01,-0.15,0.01,-0.15,0.01
2024-08-23 21:30:00,0.2,26.0,77.75,1021.6,21.0,26.0,25.0,22.0,-0.04,0.16,-0.05,0.15,-0.19,0.01,-0.19,0.01,-0.19,0.01
2024-08-23 21:40:00,0.2,26.0,77.75,1021.6,21.0,26.0,25.0,22.0,-0.11,0.09,-0.06,0.14,-0.18,0.02,-0.19,0.01,-0.19,0.01
2024-08-23 21:50:00,0.18,26.0,77.75,1020.9,21.0,26.0,25.0,23.0,-0.05,0.13,-0.06,0.12,-0.16,0.02,-0.17,0.01,-0.17,0.01
2024-08-23 22:00:00,0.17,26.0,88.09,1020.9,22.0,26.0,26.0,23.0,-0.08,0.09,-0.07,0.1,-0.15,0.02,-0.16,0.01,-0.16,0.01
2024-08-23 22:10:00,0.17,26.0,88.09,1020.9,22.0,26.0,26.0,23.0,-0.01,0.16,-0.12,0.05,-0.15,0.02,-0.16,0.01,-0.16,0.01
2024-08-23 22:20:00,0.17,26.0,88.09,1020.9,22.0,26.0,26.0,23.0,-0.01,0.16,-0.07,0.1,-0.15,0.02,-0.16,0.01,-0.16,0.01
2024-08-23 22:30:00,0.16,26.0,88.09,1020.9,22.0,26.0,26.0,23.0,-0.04,0.12,-0.1,0.06,-0.15,0.01,-0.15,0.01,-0.15,0.01
2024-08-23 22:40:00,0.09,26.0,88.09,1020.9,22.0,26.0,26.0,23.0,0.05,0.14,-0.08,0.01,-0.08,0.01,-0.08,0.01,-0.08,0.01
2024-08-23 22:50:00,0.13,26.0,88.09,1020.9,22.0,26.0,26.0,24.0,0.04,0.17,-0.12,0.01,-0.12,0.01,-0.12,0.01,-0.12,0.01
2024-08-23 23:00:00,0.09,25.0,88.09,1020.9,23.0,26.0,26.0,24.0,-0.01,0.08,-0.08,0.01,-0.08,0.01,-0.08,0.01,-0.08,0.01
2024-08-23 23:10:00,0.16,25.0,88.09,1020.9,23.0,26.0,26.0,24.0,0.01,0.17,-0.15,0.01,-0.15,0.01,-0.15,0.01,-0.15,0.01
2024-08-23 23:20:00,0.16,25.0,88.09,1020.9,23.0,26.0,26.0,24.0,-0.04,0.12,-0.15,0.01,-0.15,0.01,-0.15,0.01,-0.15,0.01
2024-08-23 23:30:00,0.12,25.0,88.09,1020.9,23.0,26.0,26.0,24.0,0.03,0.15,-0.11,0.01,-0.11,0.01,-0.11,0.01,-0.11,0.01
2024-08-23 23:40:00,0.14,25.0,88.09,1020.9,23.0,26.0,26.0,24.0,0.0,0.14,-0.13,0.01,-0.13,0.01,-0.13,0.01,-0.13,0.01
2024-08-23 23:50:00,0.17,25.0,88.09,1020.9,23.0,26.0,26.0,25.0,-0.05,0.12,-0.16,0.01,-0.16,0.01,-0.16,0.01,-0.16,0.01
2024-08-24 00:00:00,0.08,24.0,88.09,1020.9,0.0,25.0,26.0,25.0,0.02,0.1,-0.07,0.01,-0.07,0.01,-0.07,0.01,-0.07,0.01
2024-08-24 00:10:00,0.17,24.0,88.09,1020.9,0.0,25.0,26.0,25.0,-0.12,0.05,-0.16,0.01,-0.16,0.01,-0.16,0.01,-0.16,0.01
2024-08-24 00:20:00,0.12,24.0,88.09,1020.9,0.0,25.0,26.0,25.0,-0.02,0.1,-0.11,0.01,-0.11,0.01,-0.11,0.01,-0.11,0.01
2024-08-24 00:30:00,0.15,24.0,88.09,1020.9,0.0,25.0,26.0,25.0,-0.09,0.06,-0.14,0.01,-0.14,0.01,-0.13,0.02,-0.14,0.01
2024-08-24 00:40:00,0.14,24.0,88.09,1020.9,0.0,25.0,26.0,25.0,-0.13,0.01,-0.12,0.02,-0.13,0.01,-0.12,0.02,-0.13,0.01
2024-08-24 00:50:00,0.12,22.0,88.09,1021.3,0.0,25.0,26.0,25.0,-0.11,0.01,-0.1,0.02,-0.11,0.01,-0.1,0.02,-0.11,0.01
2024-08-24 01:00:00,0.1,22.0,88.09,1021.3,1.0,24.0,26.0,26.0,-0.09,0.01,-0.08,0.02,-0.09,0.01,-0.08,0.02,-0.09,0.01
2024-08-24 01:10:00,0.05,22.0,88.09,1021.3,1.0,24.0,26.0,26.0,-0.04,0.01,-0.03,0.02,-0.04,0.01,-0.03,0.02,-0.04,0.01
2024-08-24 01:20:00,0.1,21.0,88.09,1021.3,1.0,24.0,26.0,26.0,-0.09,0.01,-0.08,0.02,-0.09,0.01,-0.08,0.02,-0.09,0.01
2024-08-24 01:30:00,0.06,21.0,88.09,1021.3,1.0,24.0,26.0,26.0,-0.05,0.01,-0.05,0.01,-0.05,0.01,-0.04,0.02,-0.05,0.01
2024-08-24 02:20:00,0.01,20.0,93.83,1021.4,2.0,21.0,25.0,26.0,0.0,0.01,0.0,0.01,0.22,0.23,0.03,0.04,0.0,0.01
2024-08-24 02:30:00,0.01,20.0,93.83,1021.4,2.0,21.0,25.0,26.0,0.0,0.01,0.0,0.01,0.27,0.28,0.03,0.04,0.0,0.01
2024-08-24 03:30:00,0.01,18.0,93.83,1021.3,3.0,20.0,24.0,26.0,0.0,0.01,0.0,0.01,0.0,0.01,0.26,0.27,0.0,0.01
2024-08-24 04:20:00,0.02,18.0,100.0,1021.3,4.0,20.0,21.0,26.0,-0.01,0.01,-0.01,0.01,-0.01,0.01,0.39,0.41,-0.01,0.01
2024-08-24 04:40:00,0.01,18.0,100.0,1021.3,4.0,18.0,21.0,26.0,0.0,0.01,0.0,0.01,0.0,0.01,0.12,0.13,0.0,0.01
2024-08-24 05:30:00,0.01,18.0,93.83,1021.4,5.0,18.0,20.0,25.0,0.0,0.01,0.27,0.28,0.0,0.01,0.43,0.44,0.0,0.01
2024-08-24 06:10:00,0.01,18.0,88.0,1021.4,6.0,18.0,20.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.19,0.2,0.0,0.01
2024-08-24 06:20:00,0.01,18.0,88.0,1021.4,6.0,18.0,20.0,24.0,0.0,0.01,0.0,0.01,0.0,0.01,0.15,0.16,0.0,0.01
2024-08-24 06:40:00,0.01,18.0,88.0,1021.4,6.0,18.0,18.0,24.0,0.0,0.01,0.0,0.01,0.01,0.02,0.08,0.09,0.0,0.01
2024-08-24 07:00:00,0.01,17.0,88.0,1021.3,7.0,18.0,18.0,22.0,0.0,0.01,0.0,0.01,0.01,0.02,0.12,0.13,0.0,0.01
2024-08-24 08:00:00,0.01,17.0,88.18,1021.3,8.0,17.0,18.0,21.0,0.05,0.06,0.0,0.01,0.01,0.02,0.0,0.01,0.0,0.01
2024-08-24 08:10:00,0.16,17.0,88.18,1021.3,8.0,17.0,18.0,21.0,-0.15,0.01,-0.15,0.01,-0.12,0.04,-0.15,0.01,-0.15,0.01
2024-08-24 08:20:00,0.23,17.0,88.18,1021.3,8.0,17.0,18.0,20.0,-0.22,0.01,-0.22,0.01,-0.19,0.04,-0.22,0.01,-0.22,0.01
2024-08-24 08:30:00,0.28,17.0,88.18,1021.3,8.0,17.0,18.0,20.0,-0.27,0.01,-0.27,0.01,-0.24,0.04,-0.27,0.01,-0.27,0.01
2024-08-24 08:40:00,0.32,17.0,88.18,1021.3,8.0,17.0,18.0,20.0,-0.31,0.01,-0.31,0.01,-0.17,0.15,-0.31,0.01,-0.31,0.01
2024-08-24 08:50:00,0.16,17.0,83.09,1021.3,8.0,17.0,18.0,20.0,-0.15,0.01,-0.15,0.01,-0.06,0.1,-0.13,0.03,-0.15,0.01
2024-08-24 09:00:00,0.06,16.0,83.09,1021.3,9.0,17.0,18.0,20.0,-0.05,0.01,-0.05,0.01,0.04,0.1,-0.03,0.03,-0.05,0.01
2024-08-24 10:30:00,0.01,17.0,78.34,1021.3,10.0,16.0,17.0,18.0,0.0,0.01,0.01,0.02,0.11,0.12,0.0,0.01,0.0,0.01
2024-08-24 10:40:00,0.01,17.0,78.34,1021.3,10.0,16.0,17.0,18.0,0.0,0.01,0.01,0.02,0.12,0.13,0.0,0.01,0.0,0.01
2024-08-24 11:00:00,0.01,17.0,73.95,1021.4,11.0,16.0,17.0,18.0,0.0,0.01,0.01,0.02,0.3,0.31,0.0,0.01,0.0,0.01
2024-08-24 11:10:00,0.01,17.0,73.95,1021.4,11.0,16.0,17.0,18.0,0.0,0.01,0.03,0.04,0.31,0.32,0.0,0.01,0.0,0.01
2024-08-24 11:20:00,0.01,17.0,73.95,1021.4,11.0,16.0,17.0,18.0,0.0,0.01,0.03,0.04,0.32,0.33,0.0,0.01,0.0,0.01
2024-08-24 11:40:00,0.01,17.0,73.95,1021.4,11.0,17.0,17.0,18.0,0.01,0.02,0.14,0.15,0.33,0.34,0.0,0.01,0.0,0.01
2024-08-24 12:20:00,0.01,17.0,65.95,1021.8,12.0,17.0,16.0,18.0,0.01,0.02,0.19,0.2,0.15,0.16,0.0,0.01,0.0,0.01
2024-08-24 12:50:00,0.02,19.0,66.15,1022.0,12.0,17.0,16.0,18.0,0.0,0.02,0.26,0.28,0.06,0.08,-0.01,0.01,0.11,0.13
2024-08-24 14:00:00,0.02,22.0,62.47,1021.9,14.0,19.0,17.0,17.0,0.08,0.1,0.29,0.31,-0.01,0.01,-0.01,0.01,0.27,0.29
2024-08-24 14:20:00,0.04,22.0,62.47,1021.9,14.0,19.0,17.0,17.0,0.16,0.2,0.29,0.33,-0.03,0.01,-0.03,0.01,0.28,0.32
2024-08-24 14:30:00,0.04,22.0,62.47,1021.9,14.0,19.0,17.0,17.0,0.23,0.27,0.4,0.44,-0.03,0.01,-0.03,0.01,0.49,0.53
2024-08-24 14:40:00,0.15,22.0,62.47,1021.9,14.0,19.0,17.0,17.0,0.18,0.33,0.19,0.34,-0.14,0.01,-0.14,0.01,0.28,0.43
2024-08-24 15:00:00,0.1,24.0,58.78,1021.7,15.0,22.0,17.0,16.0,0.23,0.33,0.15,0.25,-0.07,0.03,-0.09,0.01,0.45,0.55
2024-08-24 15:10:00,0.07,24.0,58.78,1021.7,15.0,22.0,17.0,16.0,0.39,0.46,0.13,0.2,-0.06,0.01,-0.06,0.01,0.34,0.41
2024-08-24 15:20:00,0.2,24.0,58.78,1021.7,15.0,22.0,17.0,16.0,0.21,0.41,-0.04,0.16,-0.19,0.01,-0.19,0.01,0.22,0.42
2024-08-24 15:30:00,0.27,24.0,58.78,1021.7,15.0,22.0,17.0,16.0,-0.15,0.12,-0.11,0.16,-0.26,0.01,-0.26,0.01,-0.04,0.23
2024-08-24 15:40:00,0.33,24.0,58.78,1021.7,15.0,22.0,17.0,16.0,-0.2,0.13,-0.24,0.09,-0.32,0.01,-0.32,0.01,-0.27,0.06
2024-08-24 15:50:00,0.28,26.0,58.78,1021.0,15.0,22.0,19.0,16.0,-0.15,0.13,-0.2,0.08,-0.27,0.01,-0.27,0.01,-0.19,0.09
2024-08-24 16:00:00,0.33,26.0,52.23,1021.0,16.0,24.0,19.0,16.0,-0.02,0.31,-0.2,0.13,-0.32,0.01,-0.32,0.01,-0.15,0.18
2024-08-24 16:10:00,0.46,26.0,52.23,1021.0,16.0,24.0,19.0,16.0,-0.14,0.32,-0.25,0.21,-0.45,0.01,-0.45,0.01,-0.18,0.28
2024-08-24 16:20:00,0.41,26.0,52.23,1021.0,16.0,24.0,19.0,16.0,-0.08,0.33,-0.3,0.11,-0.4,0.01,-0.4,0.01,-0.09,0.32
2024-08-24 16:30:00,0.12,26.0,52.23,1021.0,16.0,24.0,19.0,17.0,0.32,0.44,-0.11,0.01,-0.11,0.01,-0.11,0.01,-0.05,0.07
2024-08-24 16:50:00,0.13,29.0,52.23,1020.8,16.0,26.0,19.0,17.0,0.18,0.31,-0.12,0.01,-0.12,0.01,-0.12,0.01,0.23,0.36
2024-08-24 17:00:00,0.31,29.0,52.23,1020.8,17.0,26.0,22.0,17.0,-0.06,0.25,-0.3,0.01,-0.3,0.01,-0.3,0.01,-0.19,0.12
2024-08-24 17:10:00,0.32,29.0,52.23,1020.8,17.0,26.0,22.0,17.0,-0.12,0.2,-0.31,0.01,-0.31,0.01,-0.31,0.01,-0.13,0.19
2024-08-24 17:20:00,0.33,29.0,52.23,1020.8,17.0,26.0,22.0,17.0,-0.17,0.16,-0.32,0.01,-0.32,0.01,-0.32,0.01,-0.15,0.18
2024-08-24 17:30:00,0.44,29.0,52.23,1020.8,17.0,26.0,22.0,17.0,-0.28,0.16,-0.43,0.01,-0.43,0.01,-0.43,0.01,-0.28,0.16
2024-08-24 17:40:00,0.34,29.0,52.23,1020.8,17.0,26.0,22.0,17.0,-0.25,0.09,-0.33,0.01,-0.33,0.01,-0.33,0.01,-0.26,0.08
2024-08-24 17:50:00,0.31,30.0,52.23,1020.1,17.0,29.0,22.0,17.0,-0.23,0.08,-0.28,0.03,-0.3,0.01,-0.3,0.01,-0.19,0.12
2024-08-24 18:00:00,0.25,30.0,55.29,1020.1,18.0,29.0,24.0,17.0,-0.12,0.13,-0.22,0.03,-0.24,0.01,-0.24,0.01,-0.14,0.11
2024-08-24 18:10:00,0.2,30.0,55.29,1020.1,18.0,29.0,24.0,17.0,0.01,0.21,-0.19,0.01,-0.19,0.01,-0.19,0.01,-0.1,0.1
2024-08-24 18:20:00,0.16,30.0,55.29,1020.1,18.0,29.0,24.0,17.0,-0.05,0.11,-0.15,0.01,-0.15,0.01,-0.15,0.01,-0.02,0.14
2024-08-24 18:30:00,0.16,30.0,55.29,1020.1,18.0,29.0,24.0,17.0,-0.15,0.01,-0.15,0.01,-0.15,0.01,-0.15,0.01,0.11,0.27
2024-08-24 18:40:00,0.09,30.0,55.29,1020.1,18.0,29.0,24.0,17.0,-0.08,0.01,-0.08,0.01,-0.08,0.01,-0.08,0.01,0.39,0.48
2024-08-24 18:50:00,0.08,31.0,55.29,1019.8,18.0,30.0,26.0,19.0,-0.07,0.01,-0.07,0.01,-0.07,0.01,-0.07,0.01,0.4,0.48
2024-08-24 19:00:00,0.13,31.0,55.29,1019.8,19.0,30.0,26.0,19.0,-0.12,0.01,-0.12,0.01,-0.12,0.01,-0.12,0.01,0.22,0.35
2024-08-24 19:10:00,0.21,31.0,55.29,1019.8,19.0,30.0,26.0,19.0,-0.2,0.01,-0.2,0.01,-0.2,0.01,-0.2,0.01,-0.03,0.18
2024-08-24 19:20:00,0.11,31.0,55.29,1019.8,19.0,30.0,26.0,19.0,-0.1,0.01,-0.1,0.01,-0.1,0.01,-0.1,0.01,-0.03,0.08
2024-08-24 19:30:00,0.01,31.0,55.29,1019.8,19.0,30.0,26.0,19.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.08,0.09
2024-08-24 19:40:00,0.01,31.0,55.29,1019.8,19.0,30.0,26.0,19.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.03
2024-08-24 20:00:00,0.01,31.0,74.11,1019.3,20.0,31.0,29.0,22.0,0.02,0.03,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.03
2024-08-24 20:10:00,0.01,31.0,74.11,1019.3,20.0,31.0,29.0,22.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.02,0.03
