DATE,DO,Water Temp C,Air temp C ,Relative Humidity (%),Aerated (1/0),Atmospheric Pressure (mb)
8/13/24 13:10,0.96,22.3,19,47.79,1,1019.5
8/13/24 13:20,1.39,22.34,19,47.79,1,1019.5
8/13/24 13:30,1.83,22.38,19,47.79,1,1019.5
8/13/24 13:40,2.19,22.4,19,47.79,1,1019.5
8/13/24 13:50,2.2,22.44,19,45.07,1,1020
8/13/24 14:00,2.77,22.48,22,45.07,1,1020
8/13/24 14:10,2.97,22.5,22,45.07,1,1020
8/13/24 14:20,2.9,22.54,22,45.07,1,1020
8/13/24 14:30,2.78,22.58,22,45.07,1,1020
8/13/24 14:40,3.34,22.58,22,45.07,1,1020
8/13/24 14:50,3.11,22.58,22,0,0,1020.6
8/13/24 15:00,2.65,22.62,24,0,0,1020.6
8/13/24 15:10,2.69,22.58,24,0,0,1020.6
8/13/24 15:20,2.72,22.6,24,0,0,1020.6
8/13/24 15:30,2.89,22.6,24,0,0,1020.6
8/13/24 15:40,3.17,22.62,24,0,0,1020.6
8/13/24 15:50,2.59,22.6,24,48.05,0,1020.5
8/13/24 16:00,2.52,22.6,26,48.05,0,1020.5
8/13/24 16:10,2.73,22.62,26,48.05,0,1020.5
8/13/24 16:20,2.93,22.62,26,48.05,0,1020.5
8/13/24 16:30,3.09,22.64,26,48.05,0,1020.5
8/13/24 16:40,2.89,22.62,26,48.05,0,1020.5
8/13/24 16:50,2.75,22.62,26,45.07,0,1019.6
8/13/24 17:00,2.83,22.64,26,45.07,0,1019.6
8/13/24 17:10,2.97,22.64,26,45.07,0,1019.6
8/13/24 17:20,2.93,22.64,26,45.07,0,1019.6
8/13/24 17:30,2.83,22.64,26,45.07,0,1019.6
8/13/24 17:40,2.62,22.64,26,45.07,0,1019.6
8/13/24 17:50,2.43,22.64,27,51.21,0,1019.4
8/13/24 18:00,2.72,22.64,27,51.21,0,1019.4
8/13/24 18:10,2.59,22.64,27,51.21,0,1019.4
8/13/24 18:20,2.48,22.62,27,51.21,0,1019.4
8/13/24 18:30,2.49,22.64,27,51.21,0,1019.4
8/13/24 18:40,2.53,22.64,27,51.21,0,1019.4
8/13/24 18:50,2.58,22.64,28,57.6,0,1019.2
8/13/24 19:00,2.09,22.64,28,57.6,0,1019.2
8/13/24 19:10,1.41,22.64,28,57.6,0,1019.2
8/13/24 19:20,1.06,22.64,28,57.6,0,1019.2
8/13/24 19:30,1.19,22.64,28,57.6,0,1019.2
8/13/24 19:40,1.82,22.64,28,57.6,0,1019.2
8/13/24 19:50,2.26,22.64,0,65.12,0,1018.9
8/13/24 20:00,2.18,22.64,0,65.12,0,1018.9
8/13/24 20:10,2.27,22.64,0,65.12,0,1018.9
8/13/24 20:20,2.02,22.64,0,65.12,0,1018.9
8/13/24 20:30,2.24,22.64,0,65.12,0,1018.9
8/13/24 20:40,2.38,22.64,0,65.12,0,1018.9
8/13/24 20:50,1.57,22.64,28,65.12,0,1018.5
8/13/24 21:00,1.2,22.64,28,61.13,0,1018.5
8/13/24 21:10,1.3,22.64,28,61.13,0,1018.5
8/13/24 21:20,1.21,22.64,28,61.13,0,1018.5
8/13/24 21:30,1.27,22.62,28,61.13,0,1018.5
8/13/24 21:40,1.42,22.62,28,64.91,0,1018.5
8/13/24 21:50,1.3,22.62,28,64.91,0,1018.5
8/13/24 22:00,1.33,22.62,28,64.91,0,1018.5
8/13/24 22:10,1.27,22.62,28,64.91,0,1018.5
8/13/24 22:20,1.43,22.62,28,64.91,0,1018.5
8/13/24 22:30,1.66,22.62,28,64.91,0,1018.5
8/13/24 22:40,1.73,22.62,28,64.91,0,1018.5
8/13/24 22:50,1.74,22.62,28,64.91,0,1018.6
8/13/24 23:00,1.95,22.62,28,64.69,0,1018.6
8/13/24 23:10,1.94,22.62,28,64.69,0,1018.6
8/13/24 23:20,1.9,22.62,28,64.69,0,1018.6
8/13/24 23:30,1.9,22.62,28,64.69,0,1018.6
8/13/24 23:40,1.88,22.62,28,64.69,0,1018.6
8/13/24 23:50,0.9,22.62,26,64.69,0,1018.7
8/14/24 0:00,0.69,22.62,26,68.75,0,1018.7
8/14/24 0:10,0.73,22.62,26,68.75,0,1018.7
8/14/24 0:20,1.06,22.62,26,68.75,0,1018.7
8/14/24 0:30,0.79,22.62,26,68.75,0,1018.7
8/14/24 0:40,0.83,22.62,26,88.18,0,1018.7
8/14/24 0:50,0.62,22.62,25,88.18,0,1018.8
8/14/24 1:00,0.62,22.62,25,88.18,0,1018.8
8/14/24 1:10,0.57,22.62,25,88.18,0,1018.8
8/14/24 1:20,1.73,22.62,26,88.18,0,1018.8
8/14/24 1:30,1.71,22.62,26,88.18,0,1018.8
8/14/24 1:40,1.73,22.62,25,88.18,0,1018.8
8/14/24 1:50,1.71,22.62,25,88.18,0,1019.2
8/14/24 2:00,1.66,22.62,25,82.86,0,1019.2
8/14/24 2:10,1.61,22.62,25,82.86,0,1019.2
8/14/24 2:20,1.59,22.62,24,82.86,0,1019.2
8/14/24 2:30,1.48,22.62,24,82.86,0,1019.2
8/14/24 2:40,1.44,22.62,24,82.86,0,1019.2
8/14/24 2:50,1.27,22.62,24,82.86,0,1019.1
8/14/24 3:00,1.28,22.62,23,93.88,0,1019.1
8/14/24 3:10,1.21,22.62,23,93.88,0,1019.1
8/14/24 3:20,1.13,22.62,23,93.88,0,1019.1
8/14/24 3:30,0.8,22.6,23,93.88,0,1019.1
8/14/24 3:40,0.48,22.62,22,93.88,0,1019.1
8/14/24 3:50,0.16,22.62,22,93.88,0,1019.2
8/14/24 4:00,0.25,22.62,23,100,0,1019.2
8/14/24 4:10,0.2,22.62,23,100,0,1019.2
8/14/24 4:20,0.14,22.62,22,100,0,1019.2
8/14/24 4:30,0.25,22.62,22,100,0,1019.2
8/14/24 4:40,0.36,22.62,22,100,0,1019.2
8/14/24 4:50,0.19,22.62,22,100,0,1019.5
8/14/24 5:00,0.42,22.62,22,100,0,1019.5
8/14/24 5:10,0.48,22.62,22,100,0,1019.5
8/14/24 5:20,0.88,22.62,21,100,0,1019.5
8/14/24 5:30,1.2,22.62,21,100,0,1019.5
8/14/24 5:40,0.89,22.62,19,100,0,1019.5
8/14/24 5:50,1.57,22.64,19,100,0,1019.7
8/14/24 6:00,0.69,22.62,20,100,0,1019.7
8/14/24 6:10,0.85,22.62,20,100,0,1019.7
8/14/24 6:20,0.61,22.62,20,100,0,1019.7
8/14/24 6:30,0.72,22.62,20,100,0,1019.7
8/14/24 6:40,0.95,22.62,20,100,0,1019.7
8/14/24 6:50,1.03,22.62,20,100,0,1019.7
8/14/24 7:00,0.85,22.62,20,93.88,0,1019.7
8/14/24 7:10,0.94,22.62,20,93.88,0,1019.7
8/14/24 7:20,0.53,22.64,19,93.88,0,1019.7
8/14/24 7:30,0.48,22.64,19,93.88,0,1019.7
8/14/24 7:40,0.34,22.64,19,93.88,0,1019.7
8/14/24 7:50,0.57,22.66,19,82.86,0,1020
8/14/24 8:00,0.26,22.64,18,82.86,0,1020
8/14/24 8:10,0.22,22.64,18,82.86,0,1020
8/14/24 8:20,0.48,22.64,18,82.86,0,1020
8/14/24 8:30,0.55,22.64,18,82.86,0,1020
8/14/24 8:40,0.32,22.66,18,82.86,0,1020
8/14/24 8:50,0.14,22.66,18,73.44,0,1019.9
8/14/24 9:00,0.68,22.66,18,73.44,0,1019.9
8/14/24 9:10,0.74,22.68,18,73.44,0,1019.9
8/14/24 9:20,0.81,22.68,19,73.44,0,1019.9
8/14/24 9:30,0.86,22.7,19,73.44,0,1019.9
8/14/24 9:40,0.6,22.72,18,73.44,0,1019.9
8/14/24 9:50,0.85,22.72,18,73.44,0,1020.1
8/14/24 10:00,0.83,22.72,18,65.12,0,1020.1
8/14/24 10:10,0.68,22.72,18,65.12,0,1020.1
8/14/24 10:20,0.64,22.72,17,65.12,0,1020.1
8/14/24 10:30,0.5,22.72,17,65.12,0,1020.1
8/14/24 10:40,0.42,22.72,17,65.12,0,1020.1
8/14/24 10:50,0.35,22.72,17,65.12,0,1020.2
8/14/24 11:00,0.22,22.72,17,50.95,0,1020.2
8/14/24 11:10,0.16,22.72,17,50.95,0,1020.2
8/14/24 11:20,0.03,22.72,17,50.95,0,1020.2
8/14/24 11:30,0.06,22.72,17,50.95,0,1020.2
8/14/24 11:40,0.07,22.72,17,50.95,0,1020.2
8/14/24 11:50,0.21,22.74,17,50.95,0,1020.4
8/14/24 12:00,0.25,22.74,18,48.05,0,1020.4
8/14/24 12:10,0.13,22.74,18,48.05,0,1020.4
8/14/24 12:20,0.22,22.74,18,48.05,0,1020.4
8/14/24 12:30,0.09,22.74,18,48.05,0,1020.4
8/14/24 12:40,0.15,22.74,18,48.05,0,1020.4
8/14/24 12:50,0,22.76,20,48.05,0,1020.7
8/14/24 13:00,0,22.74,20,48.05,0,1020.7
8/14/24 13:10,0.04,22.76,20,48.05,0,1020.7
8/14/24 13:20,0,22.76,20,48.05,0,1020.7
8/14/24 13:30,0.01,22.76,20,48.05,0,1020.7
8/14/24 13:40,0.17,22.76,20,48.05,0,1020.7
8/14/24 13:50,0.08,22.76,23,48.05,0,1021.1
8/14/24 14:00,0.11,22.78,23,48.05,0,1021.1
8/14/24 14:10,0.12,22.78,23,48.05,0,1021.1
8/14/24 14:20,0.09,22.78,23,48.05,0,1021.1
8/14/24 14:30,0.28,22.8,23,48.05,0,1021.1
8/14/24 14:40,0.11,22.8,23,48.05,0,1021.1
8/14/24 14:50,0.1,22.8,23,42.52,0,1021
8/14/24 15:00,0.11,22.78,25,42.52,0,1021
8/14/24 15:10,0.13,22.8,25,42.52,0,1021
8/14/24 15:20,0.19,22.82,25,42.52,0,1021
8/14/24 15:30,0.13,22.8,25,42.52,0,1021
8/14/24 15:40,0.21,22.82,25,42.52,0,1021
8/14/24 15:50,0.16,22.82,25,45.34,0,1021.1
8/14/24 16:00,0.19,22.84,27,45.34,0,1021.1
8/14/24 16:10,0.19,22.82,27,45.34,0,1021.1
8/14/24 16:20,0.18,22.84,27,45.34,0,1021.1
8/14/24 16:30,0.02,22.84,27,45.34,0,1021.1
8/14/24 16:40,0.1,22.84,27,45.34,0,1021.1
8/14/24 16:50,0.06,22.84,27,45.34,0,1020.7
8/14/24 17:00,0.11,22.84,28,45.34,0,1020.7
8/14/24 17:10,0.15,22.84,28,45.34,0,1020.7
8/14/24 17:20,0.2,22.84,28,45.34,0,1020.7
8/14/24 17:30,0.13,22.84,28,45.34,0,1020.7
8/14/24 17:40,0.25,22.86,28,45.34,0,1020.7
8/14/24 17:50,0.12,22.86,28,45.07,0,1020
8/14/24 18:00,0,22.86,28,45.07,0,1020
8/14/24 18:10,0,22.86,28,45.07,0,1020
8/14/24 18:20,0,22.86,28,45.07,0,1020
8/14/24 18:30,0,22.86,28,45.07,0,1020
8/14/24 18:40,0,22.86,28,45.07,0,1020
8/14/24 18:50,0,22.86,28,54.05,0,1019.3
8/14/24 19:00,0,22.86,28,54.05,0,1019.3
8/14/24 19:10,0,22.86,28,54.05,0,1019.3
8/14/24 19:20,0,22.86,28,54.05,0,1019.3
8/14/24 19:30,0,22.86,28,54.05,0,1019.3
8/14/24 19:40,0.01,22.86,28,54.05,0,1019.3
8/14/24 19:50,0.01,22.86,29,57.36,0,1018.6
8/14/24 20:00,0.01,22.86,29,57.36,0,1018.6
8/14/24 20:10,0.01,22.86,29,57.36,0,1018.6
8/14/24 20:20,0.01,22.86,29,57.36,0,1018.6
8/14/24 20:30,0.01,22.86,29,57.36,0,1018.6
8/14/24 20:40,0.01,22.86,29,64.91,0,1018.6
8/14/24 20:50,0.01,22.86,29,64.91,0,1017.9
8/14/24 21:00,0.01,22.86,29,64.91,0,1017.9
8/14/24 21:10,0.01,22.86,29,64.91,0,1017.9
8/14/24 21:20,0.01,22.86,29,64.91,0,1017.9
8/14/24 21:30,0.01,22.86,29,64.91,0,1017.9
8/14/24 21:40,0.01,22.86,29,64.91,0,1017.9
8/14/24 21:50,0.01,22.86,29,64.91,0,1017.7
8/14/24 22:00,0.01,22.86,29,68.94,0,1017.7
8/14/24 22:10,0.01,22.86,29,68.94,0,1017.7
8/14/24 22:20,0.01,22.86,29,68.94,0,1017.7
8/14/24 22:30,0.01,22.86,29,68.94,0,1017.7
8/14/24 22:40,0.01,22.86,29,68.94,0,1017.7
8/14/24 22:50,0.01,22.84,28,68.94,0,1017.6
8/14/24 23:00,0.01,22.86,28,73.44,0,1017.6
8/14/24 23:10,0.01,22.86,28,73.44,0,1017.6
8/14/24 23:20,0.01,22.86,28,73.44,0,1017.6
8/14/24 23:30,0.01,22.86,28,73.44,0,1017.6
8/14/24 23:40,0.01,22.86,28,73.44,0,1017.6
8/14/24 23:50,0.01,22.84,26,73.44,0,1017.3
8/15/24 0:00,0.01,22.86,26,68.94,0,1017.3
8/15/24 0:10,0.01,22.86,26,68.94,0,1017.3
8/15/24 0:20,0.01,22.86,26,68.94,0,1017.3
8/15/24 0:30,0.01,22.84,26,68.94,0,1017.3
8/15/24 0:40,0.01,22.86,26,73.44,0,1017.3
8/15/24 0:50,0.01,22.84,25,73.44,0,1017.9
8/15/24 1:00,0.01,22.84,25,73.44,0,1017.9
8/15/24 1:10,0.01,22.84,25,73.44,0,1017.9
8/15/24 1:20,0.01,22.84,24,73.44,0,1017.9
8/15/24 1:30,0.01,22.84,24,73.44,0,1017.9
8/15/24 1:40,0.01,22.84,24,73.44,0,1017.9
8/15/24 1:50,0.01,22.84,24,73.44,0,1017.9
8/15/24 2:00,0.01,22.84,23,78.04,0,1017.9
8/15/24 2:10,0.01,22.84,23,78.04,0,1017.9
8/15/24 2:20,0.01,22.84,23,78.04,0,1017.9
8/15/24 2:30,0.01,22.84,23,78.04,0,1017.9
8/15/24 2:40,0.01,22.84,23,78.04,0,1017.9
8/15/24 2:50,0.01,22.84,23,78.04,0,1017.6
8/15/24 3:00,0.01,22.84,23,88.34,0,1017.6
8/15/24 3:10,0.01,22.84,23,88.34,0,1017.6
8/15/24 3:20,0.01,22.84,22,88.34,0,1017.6
8/15/24 3:30,0.01,22.84,22,88.34,0,1017.6
8/15/24 3:40,0.01,22.84,23,88.34,0,1017.6
8/15/24 3:50,0.01,22.84,23,88.34,0,1016.8
8/15/24 4:00,0.01,22.84,23,88.34,0,1016.8
8/15/24 4:10,0.01,22.84,23,88.34,0,1016.8
8/15/24 4:20,0.01,22.84,23,88.34,0,1016.8
8/15/24 4:30,0.01,22.84,23,88.34,0,1016.8
8/15/24 4:40,0.01,22.84,23,88.34,0,1016.8
8/15/24 4:50,0.01,22.84,23,88.34,0,1017
8/15/24 5:00,0.01,22.84,23,100,0,1017
8/15/24 5:10,0.01,22.84,23,100,0,1017
8/15/24 5:20,0.01,22.84,23,100,0,1017
8/15/24 5:30,0.01,22.84,23,100,0,1017
8/15/24 5:40,0.01,22.84,23,100,0,1017
8/15/24 5:50,0.01,22.84,23,100,0,1016.7
8/15/24 6:00,0.01,22.84,23,100,0,1016.7
8/15/24 6:10,0.01,22.84,23,100,0,1016.7
8/15/24 6:20,0.01,22.84,22,100,0,1016.7
8/15/24 6:30,0.01,22.84,22,100,0,1016.7
8/15/24 6:40,0.01,22.86,22,100,0,1016.7
8/15/24 6:50,0.01,22.86,22,100,0,1016.5
8/15/24 7:00,0.01,22.86,22,100,0,1016.5
8/15/24 7:10,0.01,22.86,22,100,0,1016.5
8/15/24 7:20,0.01,22.86,22,100,0,1016.5
8/15/24 7:30,0.01,22.86,22,100,0,1016.5
8/15/24 7:40,0.01,22.86,22,100,0,1016.5
8/15/24 7:50,0.01,22.86,22,100,0,1016.2
8/15/24 8:00,0.01,22.86,21,100,0,1016.2
8/15/24 8:10,0.01,22.86,21,100,0,1016.2
8/15/24 8:20,0.01,22.86,21,100,0,1016.2
8/15/24 8:30,0.01,22.86,21,100,0,1016.2
8/15/24 8:40,0.01,22.86,21,100,0,1016.2
8/15/24 8:50,0.01,22.86,21,100,0,1016.2
8/15/24 9:00,0.01,22.86,20,100,0,1016.2
8/15/24 9:10,0.01,22.88,20,100,0,1016.2
8/15/24 9:20,0.01,22.88,20,100,0,1016.2
8/15/24 9:30,0.01,22.88,20,100,0,1016.2
8/15/24 9:40,0.01,22.88,20,100,0,1016.2
8/15/24 9:50,0.01,22.9,20,100,0,1016
8/15/24 10:00,0.01,22.9,20,100,0,1016
8/15/24 10:10,0.01,22.92,20,100,0,1016
8/15/24 10:20,0.01,22.9,20,100,0,1016
8/15/24 10:30,0.01,22.88,20,100,0,1016
8/15/24 10:40,0.01,22.9,20,100,0,1016
8/15/24 10:50,0.01,22.9,20,100,0,1015.4
8/15/24 11:00,0.01,22.92,20,100,0,1015.4
8/15/24 11:10,0.01,22.92,20,100,0,1015.4
8/15/24 11:20,0.01,22.94,20,100,0,1015.4
8/15/24 11:30,0.01,22.94,19,100,0,1015.4
8/15/24 11:40,0.01,22.94,19,100,0,1015.4
8/15/24 11:50,0.01,22.96,19,100,0,1016.4
8/15/24 12:00,0.01,22.94,19,100,0,1016.4
8/15/24 12:10,0.01,22.96,19,100,0,1016.4
8/15/24 12:20,0.01,22.96,19,100,0,1016.4
8/15/24 12:30,0.01,22.96,19,100,0,1016.4
8/15/24 12:40,0.01,22.96,19,100,0,1016.4
8/15/24 12:50,0.01,22.98,19,100,0,1016.4
8/15/24 13:00,0.01,22.98,19,100,0,1016.4
8/15/24 13:10,0.01,22.98,19,100,0,1016.4
8/15/24 13:20,0.01,22.96,19,100,0,1016.4
8/15/24 13:30,0.01,22.96,19,100,0,1016.4
8/15/24 13:40,0.01,22.98,19,100,0,1016.4
8/15/24 13:50,0.01,22.98,19,94.1,0,1015.1
8/15/24 14:00,0,22.98,20,94.1,0,1015.1
8/15/24 14:10,0.01,22.98,20,94.1,0,1015.1
8/15/24 14:20,0.01,23,20,94.1,0,1015.1
8/15/24 14:30,0.01,23,20,94.1,0,1015.1
8/15/24 14:40,0.01,23,20,94.1,0,1015.1
8/15/24 14:50,0.01,23,20,94.1,0,1014.4
8/15/24 15:00,0.01,23.02,20,94.1,0,1014.4
8/15/24 15:10,0.01,23.02,20,94.1,0,1014.4
8/15/24 15:20,0.01,23,20,94.1,0,1014.4
8/15/24 15:30,0.01,23,20,94.1,0,1014.4
8/15/24 15:40,0.01,23.02,20,94.1,0,1014.4
8/15/24 15:50,0.01,23.02,20,88.59,0,1013.9
8/15/24 16:00,0.01,23.02,20,88.59,0,1013.9
8/15/24 16:10,0.01,23.02,20,88.59,0,1013.9
8/15/24 16:20,0.01,23.04,20,88.59,0,1013.9
8/15/24 16:30,0.01,23.04,20,88.59,0,1013.9
8/15/24 16:40,0.01,23.04,20,88.59,0,1013.9
8/15/24 16:50,0.01,23.06,21,88.59,0,1013.8
8/15/24 17:00,0.01,23.04,21,88.59,0,1013.8
8/15/24 17:10,0.01,23.04,21,88.59,0,1013.8
8/15/24 17:20,0.01,23.06,21,88.59,0,1013.8
8/15/24 17:30,0.01,23.04,21,88.59,0,1013.8
8/15/24 17:40,0.01,23.04,21,88.59,0,1013.8
8/15/24 17:50,0.01,23.04,21,88.59,0,1013.5
8/15/24 18:00,0.01,23.04,21,88.59,0,1013.5
8/15/24 18:10,0.01,23.06,21,88.59,0,1013.5
8/15/24 18:20,0.01,23.06,21,88.59,0,1013.5
8/15/24 18:30,0.01,23.06,21,88.59,0,1013.5
8/15/24 18:40,0.01,23.06,21,88.59,0,1013.5
8/15/24 18:50,0.01,23.06,23,100,0,1012.6
8/15/24 19:00,0.01,23.06,23,100,0,1012.6
8/15/24 19:10,0.01,23.06,23,100,0,1012.6
8/15/24 19:20,0.01,23.06,23,100,0,1012.6
8/15/24 19:30,0.01,23.06,23,100,0,1012.6
8/15/24 19:40,0.01,23.06,23,100,0,1012.6
8/15/24 19:50,0.01,23.06,23,100,0,1012
8/15/24 20:00,0.01,23.06,23,100,0,1012
8/15/24 20:10,0.01,23.06,23,100,0,1012
8/15/24 20:20,0.01,23.06,23,100,0,1012
8/15/24 20:30,0.01,23.04,23,100,0,1012
8/15/24 20:40,0.01,23.04,23,100,0,1012
8/15/24 20:50,0.01,23.04,24,100,0,1011.4
8/15/24 21:00,0.01,23.04,24,100,0,1011.4
8/15/24 21:10,0.01,23.04,24,100,0,1011.4
8/15/24 21:20,0.01,23.04,24,100,0,1011.4
8/15/24 21:30,0.01,23.06,24,100,0,1011.4
8/15/24 21:40,0.01,23.06,24,100,0,1011.4
8/15/24 21:50,0.01,23.04,24,100,0,1011.3
8/15/24 22:00,0.01,23.04,24,100,0,1011.3
8/15/24 22:10,0.01,23.06,24,100,0,1011.3
8/15/24 22:20,0.01,23.06,24,100,0,1011.3
8/15/24 22:30,0.01,23.04,24,100,0,1011.3
8/15/24 22:40,0.01,23.06,24,100,0,1011.3
8/15/24 22:50,0.01,23.04,24,100,0,1011.5
8/15/24 23:00,0.01,23.04,24,100,0,1011.5
8/15/24 23:10,0.01,23.04,24,100,0,1011.5
8/15/24 23:20,0.01,23.04,24,100,0,1011.5
8/15/24 23:30,0.01,23.04,24,100,0,1011.5
8/15/24 23:40,0.01,23.04,24,100,0,1011.5
8/15/24 23:50,0.01,23.04,23,100,0,1011.2
8/16/24 0:00,0.01,23.04,23,100,0,1011.2
8/16/24 0:10,0.01,23.04,23,100,0,1011.2
8/16/24 0:20,0.01,23.04,23,100,0,1011.2
8/16/24 0:30,0.01,23.04,23,100,0,1011.2
8/16/24 0:40,0.01,23.04,23,100,0,1011.2
8/16/24 0:50,0.01,23.04,23,100,0,1011.2
8/16/24 1:00,0.01,23.04,23,100,0,1011.2
8/16/24 1:10,0.01,23.08,23,100,0,1011.2
8/16/24 1:20,0.01,23.04,23,100,0,1011.2
8/16/24 1:30,0.01,23.12,23,100,0,1011.2
8/16/24 1:40,1.36,23.28,23,100,0,1011.2
8/16/24 1:50,0.6,23.4,23,100,0,1011.4
8/16/24 2:00,0.8,23.38,23,100,0,1011.4
8/16/24 2:10,1.7,23.34,23,100,0,1011.4
8/16/24 2:20,1.87,23.26,23,100,0,1011.4
8/16/24 2:30,2.12,23.12,23,100,0,1011.4
8/16/24 2:40,1.87,23.08,23,100,0,1011.4
8/16/24 2:50,1.3,23.06,23,100,0,1011.1
8/16/24 3:00,1.48,22.96,23,100,0,1011.1
8/16/24 3:10,1.43,22.92,23,100,0,1011.1
8/16/24 3:20,0.91,22.86,23,100,0,1011.1
8/16/24 3:30,1.48,22.76,23,100,0,1011.1
8/16/24 3:40,1.36,22.7,22,100,0,1011.1
8/16/24 3:50,1,22.7,22,100,0,1010.5
8/16/24 4:00,1.08,22.7,22,100,0,1010.5
8/16/24 4:10,0.93,22.7,22,100,0,1010.5
8/16/24 4:20,1.37,22.66,22,100,0,1010.5
8/16/24 4:30,0.55,22.64,22,100,0,1010.5
8/16/24 4:40,0.46,22.62,22,100,0,1010.5
8/16/24 4:50,0.77,22.62,22,100,0,1010.6
8/16/24 5:00,0.59,22.6,22,100,0,1010.6
8/16/24 5:10,0.81,22.58,22,100,0,1010.6
8/16/24 5:20,0.71,22.58,22,100,0,1010.6
8/16/24 5:30,0.71,22.58,22,100,0,1010.6
8/16/24 5:40,0.59,22.6,23,100,0,1010.6
8/16/24 5:50,1.2,22.6,23,100,0,1009.9
8/16/24 6:00,1.14,22.6,22,100,0,1009.9
8/16/24 6:10,1.33,22.6,22,100,0,1009.9
8/16/24 6:20,1.27,22.58,22,100,0,1009.9
8/16/24 6:30,1.63,22.58,22,100,0,1009.9
8/16/24 6:40,1.42,22.62,22,100,0,1009.9
8/16/24 6:50,1.09,22.6,22,100,0,1009.4
8/16/24 7:00,1.17,22.62,23,100,0,1009.4
8/16/24 7:10,1.57,22.62,23,100,0,1009.4
8/16/24 7:20,1.52,22.62,22,100,0,1009.4
8/16/24 7:30,1.27,22.62,22,100,0,1009.4
8/16/24 7:40,0.53,22.62,21,100,0,1009.4
8/16/24 7:50,0.42,22.62,20,100,0,1008.4
8/16/24 8:00,1.86,22.62,20,100,0,1008.4
8/16/24 8:10,1.76,22.6,20,100,0,1008.4
8/16/24 8:20,1.65,22.6,20,100,0,1008.4
8/16/24 8:30,1.67,22.6,20,100,0,1008.4
8/16/24 8:40,1.75,22.62,20,100,0,1008.4
8/16/24 8:50,2.07,22.64,20,100,0,1008.5
8/16/24 9:00,2.14,22.66,20,100,0,1008.5
8/16/24 9:10,2.02,22.66,20,100,0,1008.5
8/16/24 9:20,1.8,22.66,20,100,0,1008.5
8/16/24 9:30,1.84,22.64,20,100,0,1008.5
8/16/24 9:40,1.6,22.64,20,100,0,1008.5
8/16/24 9:50,1.33,22.64,20,100,0,1008.9
8/16/24 10:00,1.39,22.64,20,100,0,1008.9
8/16/24 10:10,1.38,22.64,20,100,0,1008.9
8/16/24 10:20,1.51,22.66,20,100,0,1008.9
8/16/24 10:30,1.37,22.66,20,100,0,1008.9
8/16/24 10:40,1.44,22.66,20,100,0,1008.9
8/16/24 10:50,1.6,22.66,20,83.44,0,1009.2
8/16/24 11:00,1.57,22.66,20,83.44,0,1009.2
8/16/24 11:10,1.39,22.66,20,83.44,0,1009.2
8/16/24 11:20,1.93,22.68,20,83.44,0,1009.2
8/16/24 11:30,1.79,22.7,20,83.44,0,1009.2
8/16/24 11:40,1.63,22.72,20,83.44,0,1009.2
8/16/24 11:50,1.32,22.7,20,83.55,0,1009.3
8/16/24 12:00,1.94,22.74,20,83.55,0,1009.3
8/16/24 12:10,2,22.76,20,83.55,0,1009.3
8/16/24 12:20,2.51,22.82,20,83.55,0,1009.3
8/16/24 12:30,2.13,22.86,20,83.55,0,1009.3
8/16/24 12:40,2.09,22.88,20,83.55,0,1009.3
8/16/24 12:50,2.47,22.94,21,78.76,0,1009.5
8/16/24 13:00,2.44,22.98,21,78.76,0,1009.5
8/16/24 13:10,2.47,23.04,21,78.76,0,1009.5
8/16/24 13:20,3.03,23.12,21,78.76,0,1009.5
8/16/24 13:30,2.39,23.1,21,78.76,0,1009.5
8/16/24 13:40,2.1,23.06,21,78.76,0,1009.5
8/16/24 13:50,2.61,23.12,23,65.95,0,1009.4
8/16/24 14:00,2.29,23.08,23,65.95,0,1009.4
8/16/24 14:10,1.08,23.02,23,65.95,0,1009.4
8/16/24 14:20,1.42,23.02,23,65.95,0,1009.4
8/16/24 14:30,1.71,23.06,23,65.95,0,1009.4
8/16/24 14:40,1.87,23.06,23,65.95,0,1009.4
8/16/24 14:50,1.82,23.06,23,65.95,0,1009.7
8/16/24 15:00,1.56,23.1,23,65.95,0,1009.7
8/16/24 15:10,1.7,23.12,23,65.95,0,1009.7
8/16/24 15:20,1.95,23.12,24,65.95,0,1009.7
8/16/24 15:30,2.18,23.16,24,65.95,0,1009.7
8/16/24 15:40,2.15,23.12,24,65.95,0,1009.7
8/16/24 15:50,1.92,23.12,25,65.95,0,1009.2
8/16/24 16:00,1.98,23.08,25,65.95,0,1009.2
8/16/24 16:10,2.2,23.08,25,65.95,0,1009.2
8/16/24 16:20,1.98,23.06,25,65.95,0,1009.2
8/16/24 16:30,2.21,23.08,25,65.95,0,1009.2
8/16/24 16:40,2.18,23.12,25,65.95,0,1009.2
8/16/24 16:50,2.27,23.1,26,62.25,0,1008.7
8/16/24 17:00,1.95,23.12,26,62.25,0,1008.7
8/16/24 17:10,2.61,23.16,26,62.25,0,1008.7
8/16/24 17:20,2.31,23.18,26,62.25,0,1008.7
8/16/24 17:30,2.4,23.14,26,62.25,0,1008.7
8/16/24 17:40,2.24,23.16,26,62.25,0,1008.7
8/16/24 17:50,2.39,23.14,27,58.55,0,1008.8
8/16/24 18:00,1.94,23.1,27,58.55,0,1008.8
8/16/24 18:10,2.48,23.12,27,58.55,0,1008.8
8/16/24 18:20,1.95,23.1,27,58.55,0,1008.8
8/16/24 18:30,1.81,23.1,27,58.55,0,1008.8
