DATE,DO,Water Temp C,Air temp C,Relative Humidity (%),Aerated (1/0),Atmospheric Pressure (mb),hour,day_of_year,month,year,DO_T_1,DO_T_3,DO_T_6,AT_T_1,AT_T_3,AT_T_6,Aerator_T_1,Aerator_T_3,Aerator_T_6
8/23/2024 4:10,0.06,21.66,16,100,0,1022.8,4,236,8,2024,0.53,0.06,0.25,18,22,24,0,0,0
8/23/2024 5:50,0.03,21.68,16,100,0,1023.4,5,236,8,2024,0.06,0.79,0.61,16,19,23,0,0,0
8/23/2024 6:20,0.22,21.66,16,100,0,1023.4,6,236,8,2024,0.06,0.56,0.52,16,16,23,0,0,0
8/23/2024 6:30,0.1,21.66,16,100,0,1023.4,6,236,8,2024,0.06,0.47,0.37,16,16,23,0,0,0
8/23/2024 6:40,0.01,21.66,15,100,0,1023.4,6,236,8,2024,0.06,0.29,0.42,16,17,23,0,0,0
8/23/2024 6:50,0.01,21.64,15,100,0,1023,6,236,8,2024,0.03,0.29,0.44,16,17,22,0,0,0
8/23/2024 7:00,0.1,21.64,14,93.69,0,1023,7,236,8,2024,0.03,0.25,0.36,16,16,22,0,0,0
8/23/2024 7:10,0.05,21.64,14,93.69,0,1023,7,236,8,2024,0.03,0.06,0.06,16,16,22,0,0,0
8/23/2024 7:20,0.03,21.62,14,93.69,0,1023,7,236,8,2024,0.22,0.06,0.12,16,16,21,0,0,0
8/23/2024 7:30,0.07,21.62,14,93.69,0,1023,7,236,8,2024,0.1,0.06,0.21,16,16,21,0,0,0
8/23/2024 7:40,0.03,21.62,14,93.69,0,1023,7,236,8,2024,0.01,0.06,0.24,15,16,20,0,0,0
8/23/2024 7:50,0.09,21.6,14,93.74,0,1023.2,7,236,8,2024,0.01,0.06,0.21,15,16,20,0,0,0
8/23/2024 8:10,0.01,21.58,14,93.74,0,1023.2,8,236,8,2024,0.05,0.06,0.37,14,16,20,0,0,0
8/23/2024 8:20,0.25,21.56,14,93.74,0,1023.2,8,236,8,2024,0.03,0.06,0.53,14,16,19,0,0,0
8/23/2024 8:30,0.46,21.56,14,93.74,0,1023.2,8,236,8,2024,0.07,0.06,0.63,14,16,19,0,0,0
8/23/2024 8:40,0.61,21.54,14,93.74,0,1023.2,8,236,8,2024,0.03,0.06,0.58,14,16,19,0,0,0
8/23/2024 8:50,0.29,21.54,14,77.6,0,1023.7,8,236,8,2024,0.09,0.03,0.79,14,16,19,0,0,0
8/23/2024 9:00,0.45,21.52,14,77.6,0,1023.7,9,236,8,2024,0.09,0.03,0.6,14,16,18,0,0,0
8/23/2024 9:10,0.74,21.52,14,77.6,0,1023.7,9,236,8,2024,0.01,0.03,0.53,14,16,18,0,0,0
8/23/2024 9:20,0.84,21.5,13,77.6,0,1023.7,9,236,8,2024,0.25,0.22,0.56,14,16,16,0,0,0
8/23/2024 9:30,0.7,21.5,13,77.6,0,1023.7,9,236,8,2024,0.46,0.1,0.47,14,16,16,0,0,0
8/23/2024 9:40,0.61,21.5,13,77.6,0,1023.7,9,236,8,2024,0.61,0.01,0.29,14,15,17,0,0,0
8/23/2024 9:50,0.47,21.5,13,64.48,0,1023.9,9,236,8,2024,0.29,0.01,0.29,14,15,17,0,0,0
8/23/2024 10:00,0.46,21.5,13,64.48,0,1023.9,10,236,8,2024,0.45,0.1,0.25,14,14,16,0,0,0
8/23/2024 10:10,0.44,21.5,13,64.48,0,1023.9,10,236,8,2024,0.74,0.05,0.06,14,14,16,0,0,0
8/23/2024 10:20,0.58,21.5,14,64.48,0,1023.9,10,236,8,2024,0.84,0.03,0.06,13,14,16,0,0,0
8/23/2024 10:30,0.79,21.5,14,64.48,0,1023.9,10,236,8,2024,0.7,0.07,0.06,13,14,16,0,0,0
8/23/2024 10:40,0.86,21.5,14,64.48,0,1023.9,10,236,8,2024,0.61,0.03,0.06,13,14,16,0,0,0
8/23/2024 10:50,0.68,21.5,14,56.88,0,1024,10,236,8,2024,0.47,0.09,0.06,13,14,16,0,0,0
8/23/2024 11:00,1.04,21.5,13,56.88,0,1024,11,236,8,2024,0.46,0.09,0.06,13,14,16,0,0,0
8/23/2024 11:10,1.03,21.5,13,56.88,0,1024,11,236,8,2024,0.44,0.01,0.06,13,14,16,0,0,0
8/23/2024 11:20,1.06,21.52,13,56.88,0,1024,11,236,8,2024,0.58,0.25,0.06,14,14,16,0,0,0
8/23/2024 11:30,1,21.5,13,56.88,0,1024,11,236,8,2024,0.79,0.46,0.06,14,14,16,0,0,0
8/23/2024 11:40,0.85,21.52,13,56.88,0,1024,11,236,8,2024,0.86,0.61,0.06,14,14,16,0,0,0
8/23/2024 11:50,0.84,21.54,13,53.55,0,1023.9,11,236,8,2024,0.68,0.29,0.03,14,14,16,0,0,0
8/23/2024 12:00,0.8,21.54,14,53.55,0,1023.9,12,236,8,2024,1.04,0.45,0.03,13,14,16,0,0,0
8/23/2024 12:10,0.73,21.56,14,53.55,0,1023.9,12,236,8,2024,1.03,0.74,0.03,13,14,16,0,0,0
8/23/2024 12:20,0.85,21.56,14,53.55,0,1023.9,12,236,8,2024,1.06,0.84,0.22,13,13,16,0,0,0
8/23/2024 12:30,0.84,21.58,14,53.55,0,1023.9,12,236,8,2024,1,0.7,0.1,13,13,16,0,0,0
8/23/2024 12:40,0.76,21.6,14,53.55,0,1023.9,12,236,8,2024,0.85,0.61,0.01,13,13,15,0,0,0
8/23/2024 12:50,0.19,21.64,15,50.43,0,1024.1,12,236,8,2024,0.84,0.47,0.01,13,13,15,0,0,0
8/23/2024 13:00,0.35,21.66,15,50.43,0,1024.1,13,236,8,2024,0.8,0.46,0.1,14,13,14,0,0,0
8/23/2024 13:10,0.26,21.66,15,50.43,0,1024.1,13,236,8,2024,0.73,0.44,0.05,14,13,14,0,0,0
8/23/2024 13:20,0.33,21.68,15,50.43,0,1024.1,13,236,8,2024,0.85,0.58,0.03,14,14,14,0,0,0
8/23/2024 13:30,0.58,21.7,15,50.43,0,1024.1,13,236,8,2024,0.84,0.79,0.07,14,14,14,0,0,0
8/23/2024 13:40,0.65,21.72,15,50.43,0,1024.1,13,236,8,2024,0.76,0.86,0.03,14,14,14,0,0,0
8/23/2024 13:50,0.89,21.72,19,50.43,0,1024.4,13,236,8,2024,0.19,0.68,0.09,15,14,14,0,0,0
8/23/2024 14:00,0.87,21.74,19,44.52,0,1024.4,14,236,8,2024,0.35,1.04,0.09,15,13,14,0,0,0
8/23/2024 14:10,0.9,21.76,19,44.52,0,1024.4,14,236,8,2024,0.26,1.03,0.01,15,13,14,0,0,0
8/23/2024 14:20,0.97,21.76,19,44.52,0,1024.4,14,236,8,2024,0.33,1.06,0.25,15,13,14,0,0,0
8/23/2024 14:30,0.94,21.78,19,44.52,0,1024.4,14,236,8,2024,0.58,1,0.46,15,13,14,0,0,0
8/23/2024 14:40,0.94,21.78,19,44.52,0,1024.4,14,236,8,2024,0.65,0.85,0.61,15,13,14,0,0,0
8/23/2024 14:50,0.96,21.8,22,44.52,0,1024,14,236,8,2024,0.89,0.84,0.29,19,13,14,0,0,0
8/23/2024 15:00,0.71,21.8,22,44.52,0,1024,15,236,8,2024,0.87,0.8,0.45,19,14,14,0,0,0
8/23/2024 15:10,0.19,21.82,22,44.52,0,1024,15,236,8,2024,0.9,0.73,0.74,19,14,14,0,0,0
8/23/2024 15:20,0.24,21.82,22,44.52,0,1024,15,236,8,2024,0.97,0.85,0.84,19,14,13,0,0,0
8/23/2024 15:30,0.47,21.84,22,44.52,0,1024,15,236,8,2024,0.94,0.84,0.7,19,14,13,0,0,0
8/23/2024 15:40,0.67,21.84,22,44.52,0,1024,15,236,8,2024,0.94,0.76,0.61,19,14,13,0,0,0
8/23/2024 15:50,0.67,21.86,23,47.52,0,1023.8,15,236,8,2024,0.96,0.19,0.47,22,15,13,0,0,0
8/23/2024 16:00,0.75,21.86,23,47.52,0,1023.8,16,236,8,2024,0.71,0.35,0.46,22,15,13,0,0,0
8/23/2024 16:10,0.77,21.86,23,47.52,0,1023.8,16,236,8,2024,0.19,0.26,0.44,22,15,13,0,0,0
8/23/2024 16:20,0.26,21.88,23,47.52,0,1023.8,16,236,8,2024,0.24,0.33,0.58,22,15,14,0,0,0
8/23/2024 16:30,0.06,21.88,23,47.52,0,1023.8,16,236,8,2024,0.47,0.58,0.79,22,15,14,0,0,0
8/23/2024 16:40,0.04,21.88,23,47.52,0,1023.8,16,236,8,2024,0.67,0.65,0.86,22,15,14,0,0,0
8/23/2024 16:50,0.14,21.88,24,44.52,0,1023.9,16,236,8,2024,0.67,0.89,0.68,23,19,14,0,0,0
8/23/2024 17:00,0.12,21.88,24,44.52,0,1023.9,17,236,8,2024,0.75,0.87,1.04,23,19,13,0,0,0
8/23/2024 17:10,0.13,21.9,24,44.52,0,1023.9,17,236,8,2024,0.77,0.9,1.03,23,19,13,0,0,0
8/23/2024 17:20,0.04,21.88,24,44.52,0,1023.9,17,236,8,2024,0.26,0.97,1.06,23,19,13,0,0,0
8/23/2024 17:30,0.15,21.9,24,44.52,0,1023.9,17,236,8,2024,0.06,0.94,1,23,19,13,0,0,0
8/23/2024 17:40,0.21,21.9,24,44.52,0,1023.9,17,236,8,2024,0.04,0.94,0.85,23,19,13,0,0,0
8/23/2024 17:50,0.03,21.9,25,44.52,0,1023.1,17,236,8,2024,0.14,0.96,0.84,24,22,13,0,0,0
8/23/2024 18:00,0.15,21.9,25,50.43,0,1023.1,18,236,8,2024,0.12,0.71,0.8,24,22,14,0,0,0
8/23/2024 18:10,0.07,21.9,25,50.43,0,1023.1,18,236,8,2024,0.13,0.19,0.73,24,22,14,0,0,0
8/23/2024 18:20,0.22,21.9,25,50.43,0,1023.1,18,236,8,2024,0.04,0.24,0.85,24,22,14,0,0,0
8/23/2024 18:30,0.14,21.9,25,50.43,0,1023.1,18,236,8,2024,0.15,0.47,0.84,24,22,14,0,0,0
8/23/2024 18:40,0.21,21.9,25,50.43,0,1023.1,18,236,8,2024,0.21,0.67,0.76,24,22,14,0,0,0
8/23/2024 18:50,0.2,21.9,25,50.43,0,1022.6,18,236,8,2024,0.03,0.67,0.19,25,23,15,0,0,0
8/23/2024 19:00,0.17,21.9,26,53.55,0,1022.6,19,236,8,2024,0.15,0.75,0.35,25,23,15,0,0,0
8/23/2024 19:10,0.18,21.9,26,53.55,0,1022.6,19,236,8,2024,0.07,0.77,0.26,25,23,15,0,0,0
8/23/2024 19:20,0.18,21.9,26,53.55,0,1022.6,19,236,8,2024,0.22,0.26,0.33,25,23,15,0,0,0
8/23/2024 19:30,0.13,21.92,26,53.55,0,1022.6,19,236,8,2024,0.14,0.06,0.58,25,23,15,0,0,0
8/23/2024 19:40,0.14,21.92,26,53.55,0,1022.6,19,236,8,2024,0.21,0.04,0.65,25,23,15,0,0,0
8/23/2024 19:50,0.1,21.92,26,60.44,0,1021.9,19,236,8,2024,0.2,0.14,0.89,25,24,19,0,0,0
8/23/2024 20:00,0.08,21.92,26,60.44,0,1021.9,20,236,8,2024,0.17,0.12,0.87,26,24,19,0,0,0
8/23/2024 20:10,0.02,21.92,26,60.44,0,1021.9,20,236,8,2024,0.18,0.13,0.9,26,24,19,0,0,0
8/23/2024 20:20,0.08,21.92,26,60.44,0,1021.9,20,236,8,2024,0.18,0.04,0.97,26,24,19,0,0,0
8/23/2024 20:30,0.08,21.92,26,60.44,0,1021.9,20,236,8,2024,0.13,0.15,0.94,26,24,19,0,0,0
8/23/2024 20:40,0.09,21.92,26,60.44,0,1021.9,20,236,8,2024,0.14,0.21,0.94,26,24,19,0,0,0
8/23/2024 20:50,0.08,21.92,26,60.44,0,1021.6,20,236,8,2024,0.1,0.03,0.96,26,25,22,0,0,0
8/23/2024 21:00,0.11,21.92,26,77.75,0,1021.6,21,236,8,2024,0.08,0.15,0.71,26,25,22,0,0,0
8/23/2024 21:10,0.14,21.92,26,77.75,0,1021.6,21,236,8,2024,0.02,0.07,0.19,26,25,22,0,0,0
8/23/2024 21:20,0.16,21.92,26,77.75,0,1021.6,21,236,8,2024,0.08,0.22,0.24,26,25,22,0,0,0
8/23/2024 21:30,0.2,21.92,26,77.75,0,1021.6,21,236,8,2024,0.08,0.14,0.47,26,25,22,0,0,0
8/23/2024 21:40,0.2,21.92,26,77.75,0,1021.6,21,236,8,2024,0.09,0.21,0.67,26,25,22,0,0,0
8/23/2024 21:50,0.18,21.92,26,77.75,0,1020.9,21,236,8,2024,0.08,0.2,0.67,26,25,23,0,0,0
8/23/2024 22:00,0.17,21.92,26,88.09,0,1020.9,22,236,8,2024,0.11,0.17,0.75,26,26,23,0,0,0
8/23/2024 22:10,0.17,21.92,26,88.09,0,1020.9,22,236,8,2024,0.14,0.18,0.77,26,26,23,0,0,0
8/23/2024 22:20,0.17,21.92,26,88.09,0,1020.9,22,236,8,2024,0.16,0.18,0.26,26,26,23,0,0,0
8/23/2024 22:30,0.16,21.92,26,88.09,0,1020.9,22,236,8,2024,0.2,0.13,0.06,26,26,23,0,0,0
8/23/2024 22:40,0.09,21.92,26,88.09,0,1020.9,22,236,8,2024,0.2,0.14,0.04,26,26,23,0,0,0
8/23/2024 22:50,0.13,21.92,26,88.09,0,1020.9,22,236,8,2024,0.18,0.1,0.14,26,26,24,0,0,0
8/23/2024 23:00,0.09,21.92,25,88.09,0,1020.9,23,236,8,2024,0.17,0.08,0.12,26,26,24,0,0,0
8/23/2024 23:10,0.16,21.92,25,88.09,0,1020.9,23,236,8,2024,0.17,0.02,0.13,26,26,24,0,0,0
8/23/2024 23:20,0.16,21.92,25,88.09,0,1020.9,23,236,8,2024,0.17,0.08,0.04,26,26,24,0,0,0
8/23/2024 23:30,0.12,21.92,25,88.09,0,1020.9,23,236,8,2024,0.16,0.08,0.15,26,26,24,0,0,0
8/23/2024 23:40,0.14,21.92,25,88.09,0,1020.9,23,236,8,2024,0.09,0.09,0.21,26,26,24,0,0,0
8/23/2024 23:50,0.17,21.92,25,88.09,0,1020.9,23,236,8,2024,0.13,0.08,0.03,26,26,25,0,0,0
8/24/2024 0:00,0.08,21.92,24,88.09,0,1020.9,0,237,8,2024,0.09,0.11,0.15,25,26,25,0,0,0
8/24/2024 0:10,0.17,21.92,24,88.09,0,1020.9,0,237,8,2024,0.16,0.14,0.07,25,26,25,0,0,0
8/24/2024 0:20,0.12,21.92,24,88.09,0,1020.9,0,237,8,2024,0.16,0.16,0.22,25,26,25,0,0,0
8/24/2024 0:30,0.15,21.92,24,88.09,0,1020.9,0,237,8,2024,0.12,0.2,0.14,25,26,25,0,0,0
8/24/2024 0:40,0.14,21.92,24,88.09,0,1020.9,0,237,8,2024,0.14,0.2,0.21,25,26,25,0,0,0
8/24/2024 0:50,0.12,21.92,22,88.09,0,1021.3,0,237,8,2024,0.17,0.18,0.2,25,26,25,0,0,0
8/24/2024 1:00,0.1,21.92,22,88.09,0,1021.3,1,237,8,2024,0.08,0.17,0.17,24,26,26,0,0,0
8/24/2024 1:10,0.05,21.92,22,88.09,0,1021.3,1,237,8,2024,0.17,0.17,0.18,24,26,26,0,0,0
8/24/2024 1:20,0.1,21.92,21,88.09,0,1021.3,1,237,8,2024,0.12,0.17,0.18,24,26,26,0,0,0
8/24/2024 1:30,0.06,21.92,21,88.09,0,1021.3,1,237,8,2024,0.15,0.16,0.13,24,26,26,0,0,0
8/24/2024 2:20,0.01,21.92,20,93.83,0,1021.4,2,237,8,2024,0.1,0.16,0.08,21,25,26,0,0,0
8/24/2024 2:30,0.01,21.92,20,93.83,0,1021.4,2,237,8,2024,0.06,0.12,0.08,21,25,26,0,0,0
8/24/2024 3:30,0.01,21.92,18,93.83,0,1021.3,3,237,8,2024,0.01,0.15,0.2,20,24,26,0,0,0
8/24/2024 4:20,0.02,21.92,18,100,0,1021.3,4,237,8,2024,0.01,0.1,0.17,20,21,26,0,0,0
8/24/2024 4:40,0.01,21.92,18,100,0,1021.3,4,237,8,2024,0.01,0.06,0.09,18,21,26,0,0,0
8/24/2024 5:30,0.01,21.92,18,93.83,0,1021.4,5,237,8,2024,0.02,0.01,0.12,18,20,25,0,0,0
8/24/2024 6:10,0.01,21.94,18,88,0,1021.4,6,237,8,2024,0.01,0.01,0.17,18,20,24,0,0,0
8/24/2024 6:20,0.01,21.94,18,88,0,1021.4,6,237,8,2024,0.01,0.01,0.12,18,20,24,0,0,0
8/24/2024 6:40,0.01,21.94,18,88,0,1021.4,6,237,8,2024,0.01,0.01,0.14,18,18,24,0,0,0
8/24/2024 7:00,0.01,21.96,17,88,0,1021.3,7,237,8,2024,0.01,0.01,0.1,18,18,22,0,0,0
8/24/2024 8:00,0.01,21.98,17,88.18,0,1021.3,8,237,8,2024,0.01,0.01,0.06,17,18,21,0,0,0
8/24/2024 8:10,0.16,21.98,17,88.18,0,1021.3,8,237,8,2024,0.01,0.01,0.06,17,18,21,0,0,0
8/24/2024 8:20,0.23,21.98,17,88.18,0,1021.3,8,237,8,2024,0.01,0.01,0.01,17,18,20,0,0,0
8/24/2024 8:30,0.28,21.98,17,88.18,0,1021.3,8,237,8,2024,0.01,0.01,0.01,17,18,20,0,0,0
8/24/2024 8:40,0.32,22,17,88.18,0,1021.3,8,237,8,2024,0.01,0.01,0.01,17,18,20,0,0,0
8/24/2024 8:50,0.16,22,17,83.09,0,1021.3,8,237,8,2024,0.01,0.01,0.01,17,18,20,0,0,0
8/24/2024 9:00,0.06,22.02,16,83.09,0,1021.3,9,237,8,2024,0.01,0.01,0.01,17,18,20,0,0,0
8/24/2024 10:30,0.01,22.08,17,78.34,0,1021.3,10,237,8,2024,0.06,0.01,0.02,16,17,18,0,0,0
8/24/2024 10:40,0.01,22.08,17,78.34,0,1021.3,10,237,8,2024,0.06,0.01,0.01,16,17,18,0,0,0
8/24/2024 11:00,0.01,22.08,17,73.95,0,1021.4,11,237,8,2024,0.06,0.01,0.01,16,17,18,0,0,0
8/24/2024 11:10,0.01,22.1,17,73.95,0,1021.4,11,237,8,2024,0.06,0.16,0.01,16,17,18,0,0,0
8/24/2024 11:20,0.01,22.12,17,73.95,0,1021.4,11,237,8,2024,0.06,0.23,0.01,16,17,18,0,0,0
8/24/2024 11:40,0.01,22.12,17,73.95,0,1021.4,11,237,8,2024,0.01,0.32,0.01,17,17,18,0,0,0
8/24/2024 12:20,0.01,22.14,17,65.95,0,1021.8,12,237,8,2024,0.01,0.06,0.01,17,16,18,0,0,0
8/24/2024 12:50,0.02,22.16,19,66.15,0,1022,12,237,8,2024,0.01,0.06,0.01,17,16,18,0,0,0
8/24/2024 14:00,0.02,22.24,22,62.47,0,1021.9,14,237,8,2024,0.02,0.01,0.01,19,17,17,0,0,0
8/24/2024 14:20,0.04,22.26,22,62.47,0,1021.9,14,237,8,2024,0.02,0.01,0.23,19,17,17,0,0,0
8/24/2024 14:30,0.04,22.28,22,62.47,0,1021.9,14,237,8,2024,0.02,0.01,0.28,19,17,17,0,0,0
8/24/2024 14:40,0.15,22.32,22,62.47,0,1021.9,14,237,8,2024,0.02,0.01,0.32,19,17,17,0,0,0
8/24/2024 15:00,0.1,22.32,24,58.78,0,1021.7,15,237,8,2024,0.02,0.01,0.06,22,17,16,0,0,0
8/24/2024 15:10,0.07,22.34,24,58.78,0,1021.7,15,237,8,2024,0.02,0.01,0.06,22,17,16,0,0,0
8/24/2024 15:20,0.2,22.34,24,58.78,0,1021.7,15,237,8,2024,0.04,0.01,0.06,22,17,16,0,0,0
8/24/2024 15:30,0.27,22.34,24,58.78,0,1021.7,15,237,8,2024,0.04,0.01,0.06,22,17,16,0,0,0
8/24/2024 15:40,0.33,22.36,24,58.78,0,1021.7,15,237,8,2024,0.15,0.01,0.06,22,17,16,0,0,0
8/24/2024 15:50,0.28,22.38,26,58.78,0,1021,15,237,8,2024,0.15,0.02,0.06,22,19,16,0,0,0
8/24/2024 16:00,0.33,22.38,26,52.23,0,1021,16,237,8,2024,0.1,0.02,0.06,24,19,16,0,0,0
8/24/2024 16:10,0.46,22.38,26,52.23,0,1021,16,237,8,2024,0.07,0.02,0.06,24,19,16,0,0,0
8/24/2024 16:20,0.41,22.38,26,52.23,0,1021,16,237,8,2024,0.2,0.02,0.06,24,19,16,0,0,0
8/24/2024 16:30,0.12,22.38,26,52.23,0,1021,16,237,8,2024,0.27,0.02,0.01,24,19,17,0,0,0
8/24/2024 16:50,0.13,22.38,29,52.23,0,1020.8,16,237,8,2024,0.28,0.02,0.01,26,19,17,0,0,0
8/24/2024 17:00,0.31,22.4,29,52.23,0,1020.8,17,237,8,2024,0.33,0.02,0.01,26,22,17,0,0,0
8/24/2024 17:10,0.32,22.38,29,52.23,0,1020.8,17,237,8,2024,0.46,0.02,0.01,26,22,17,0,0,0
8/24/2024 17:20,0.33,22.4,29,52.23,0,1020.8,17,237,8,2024,0.41,0.04,0.01,26,22,17,0,0,0
8/24/2024 17:30,0.44,22.4,29,52.23,0,1020.8,17,237,8,2024,0.12,0.04,0.01,26,22,17,0,0,0
8/24/2024 17:40,0.34,22.4,29,52.23,0,1020.8,17,237,8,2024,0.12,0.15,0.01,26,22,17,0,0,0
8/24/2024 17:50,0.31,22.4,30,52.23,0,1020.1,17,237,8,2024,0.13,0.15,0.01,29,22,17,0,0,0
8/24/2024 18:00,0.25,22.4,30,55.29,0,1020.1,18,237,8,2024,0.31,0.1,0.01,29,24,17,0,0,0
8/24/2024 18:10,0.2,22.4,30,55.29,0,1020.1,18,237,8,2024,0.32,0.07,0.01,29,24,17,0,0,0
8/24/2024 18:20,0.16,22.4,30,55.29,0,1020.1,18,237,8,2024,0.33,0.2,0.01,29,24,17,0,0,0
8/24/2024 18:30,0.16,22.4,30,55.29,0,1020.1,18,237,8,2024,0.44,0.27,0.01,29,24,17,0,0,0
8/24/2024 18:40,0.09,22.4,30,55.29,0,1020.1,18,237,8,2024,0.34,0.33,0.01,29,24,17,0,0,0
8/24/2024 18:50,0.08,22.4,31,55.29,0,1019.8,18,237,8,2024,0.31,0.28,0.02,30,26,19,0,0,0
8/24/2024 19:00,0.13,22.4,31,55.29,0,1019.8,19,237,8,2024,0.25,0.33,0.02,30,26,19,0,0,0
8/24/2024 19:10,0.21,22.42,31,55.29,0,1019.8,19,237,8,2024,0.2,0.46,0.02,30,26,19,0,0,0
8/24/2024 19:20,0.11,22.42,31,55.29,0,1019.8,19,237,8,2024,0.16,0.41,0.02,30,26,19,0,0,0
8/24/2024 19:30,0.01,22.4,31,55.29,0,1019.8,19,237,8,2024,0.16,0.12,0.02,30,26,19,0,0,0
8/24/2024 19:40,0.01,22.4,31,55.29,0,1019.8,19,237,8,2024,0.09,0.12,0.02,30,26,19,0,0,0
8/24/2024 20:00,0.01,22.42,31,74.11,0,1019.3,20,237,8,2024,0.13,0.31,0.02,31,29,22,0,0,0
8/24/2024 20:10,0.01,22.42,31,74.11,0,1019.3,20,237,8,2024,0.21,0.32,0.02,31,29,22,0,0,0
8/24/2024 20:40,0.01,22.42,31,74.11,0,1019.3,20,237,8,2024,0.01,0.34,0.15,31,29,22,0,0,0
8/24/2024 21:00,0.03,22.42,32,88.67,0,1018.3,21,237,8,2024,0.01,0.25,0.1,31,30,24,0,0,0
8/24/2024 21:20,0.01,22.42,32,88.67,0,1018.3,21,237,8,2024,0.01,0.16,0.2,31,30,24,0,0,0
8/24/2024 21:30,0.01,22.4,32,88.67,0,1018.3,21,237,8,2024,0.01,0.16,0.27,31,30,24,0,0,0
8/24/2024 21:40,0.01,22.4,32,94.14,0,1018.3,21,237,8,2024,0.01,0.09,0.33,31,30,24,0,0,0
8/24/2024 21:50,0.01,22.4,32,94.14,0,1017.8,21,237,8,2024,0.01,0.08,0.28,31,31,26,0,0,0
8/24/2024 22:00,0.01,22.42,32,94.14,0,1017.8,22,237,8,2024,0.03,0.13,0.33,32,31,26,0,0,0
8/24/2024 22:10,0.01,22.4,32,94.14,0,1017.8,22,237,8,2024,0.03,0.21,0.46,32,31,26,0,0,0
8/24/2024 22:20,0.01,22.4,32,94.14,0,1017.8,22,237,8,2024,0.01,0.11,0.41,32,31,26,0,0,0
8/24/2024 22:30,0.01,22.42,32,94.14,0,1017.8,22,237,8,2024,0.01,0.01,0.12,32,31,26,0,0,0
8/24/2024 22:40,0.01,22.42,32,94.14,0,1017.8,22,237,8,2024,0.01,0.01,0.12,32,31,26,0,0,0
8/24/2024 22:50,0.01,22.4,32,94.14,0,1018.1,22,237,8,2024,0.01,0.01,0.13,32,31,29,0,0,0
8/24/2024 23:00,0.01,22.42,31,94.14,0,1018.1,23,237,8,2024,0.01,0.01,0.31,32,31,29,0,0,0
8/24/2024 23:10,0.01,22.4,31,94.14,0,1018.1,23,237,8,2024,0.01,0.01,0.32,32,31,29,0,0,0
8/24/2024 23:20,0.01,22.42,31,94.14,0,1018.1,23,237,8,2024,0.01,0.01,0.33,32,31,29,0,0,0
8/24/2024 23:30,0.01,22.42,31,94.14,0,1018.1,23,237,8,2024,0.01,0.01,0.44,32,31,29,0,0,0
8/24/2024 23:40,0.01,22.42,31,94.14,0,1018.1,23,237,8,2024,0.01,0.01,0.34,32,31,29,0,0,0
8/24/2024 23:50,0.01,22.42,31,94.14,0,1018.4,23,237,8,2024,0.01,0.01,0.31,32,31,30,0,0,0
8/25/2024 0:00,0.01,22.42,31,100,0,1018.4,0,238,8,2024,0.01,0.03,0.25,31,32,30,0,0,0
8/25/2024 0:10,0.01,22.42,31,100,0,1018.4,0,238,8,2024,0.01,0.03,0.2,31,32,30,0,0,0
8/25/2024 0:20,0.01,22.4,31,100,0,1018.4,0,238,8,2024,0.01,0.01,0.16,31,32,30,0,0,0
8/25/2024 0:30,0.01,22.4,31,100,0,1018.4,0,238,8,2024,0.01,0.01,0.16,31,32,30,0,0,0
8/25/2024 0:40,0.01,22.4,31,100,0,1018.4,0,238,8,2024,0.01,0.01,0.09,31,32,30,0,0,0
8/25/2024 0:50,0.01,22.4,31,100,0,1018.6,0,238,8,2024,0.01,0.01,0.08,31,32,31,0,0,0
8/25/2024 1:00,0.01,22.4,27,94.1,0,1018.6,1,238,8,2024,0.01,0.01,0.13,31,32,31,0,0,0
8/25/2024 1:10,0.01,22.42,27,94.1,0,1018.6,1,238,8,2024,0.01,0.01,0.21,31,32,31,0,0,0
8/25/2024 1:20,0.01,22.4,26,94.1,0,1018.6,1,238,8,2024,0.01,0.01,0.11,31,32,31,0,0,0
8/25/2024 1:30,0.01,22.4,26,94.1,0,1018.6,1,238,8,2024,0.01,0.01,0.01,31,32,31,0,0,0
8/25/2024 1:40,0.01,22.4,25,100,0,1018.6,1,238,8,2024,0.01,0.01,0.01,31,32,31,0,0,0
8/25/2024 1:50,0.01,22.4,25,100,0,1019.1,1,238,8,2024,0.01,0.01,0.01,31,32,31,0,0,0
8/25/2024 2:00,0.01,22.4,25,100,0,1019.1,2,238,8,2024,0.01,0.01,0.01,27,31,31,0,0,0
8/25/2024 2:10,0.01,22.4,25,100,0,1019.1,2,238,8,2024,0.01,0.01,0.01,27,31,31,0,0,0
8/25/2024 2:20,0.01,22.4,25,100,0,1019.1,2,238,8,2024,0.01,0.01,0.01,26,31,31,0,0,0
8/25/2024 2:30,0.01,22.4,25,100,0,1019.1,2,238,8,2024,0.01,0.01,0.01,26,31,31,0,0,0
8/25/2024 2:40,0.01,22.4,24,100,0,1019.1,2,238,8,2024,0.01,0.01,0.01,25,31,31,0,0,0
8/25/2024 2:50,0.01,22.4,24,100,0,1019.4,2,238,8,2024,0.01,0.01,0.01,25,31,31,0,0,0
8/25/2024 3:00,0.01,22.4,24,100,0,1019.4,3,238,8,2024,0.01,0.01,0.03,25,31,32,0,0,0
8/25/2024 3:10,0.01,22.4,24,100,0,1019.4,3,238,8,2024,0.01,0.01,0.03,25,31,32,0,0,0
8/25/2024 3:20,0.01,22.4,24,100,0,1019.4,3,238,8,2024,0.01,0.01,0.01,25,31,32,0,0,0
