DATE,DO,Air temp C,Relative Humidity (%),Atmospheric Pressure (mb),hour,AT_TLAG_1hr,AT_TLAG_3hr,AT_TLAG_6hrs,DO_delta_1h,DO_1h,DO_delta_3h,DO_3h,DO_delta_6h,DO_6h,DO_delta_12h,DO_12h,DO_delta_24h,DO_24h
2025-09-01 17:00:00,3.08,24.0,50.22,1023.5,17.0,23.0,20.0,14.0,-0.42,2.66,-0.24,2.84,-0.57,2.51,0.46,3.54,0.17,3.25
2025-09-01 17:30:00,3.66,24.0,50.22,1023.5,17.0,23.0,20.0,14.0,0.11,3.77,-1.08,2.58,-1.96,1.7,0.42,4.08,-0.57,3.09
2025-09-01 18:00:00,2.66,24.0,47.03,1023.0,18.0,24.0,21.0,14.0,0.24,2.9,-0.67,1.99,-0.42,2.24,0.44,3.1,0.3,2.96
2025-09-01 18:30:00,3.77,24.0,47.03,1023.0,18.0,24.0,21.0,14.0,-0.5,3.27,-2.07,1.7,-1.89,1.88,-1.08,2.69,-0.87,2.9
2025-09-01 19:00:00,2.9,25.0,44.3,1022.6,19.0,24.0,23.0,17.0,-0.06,2.84,-1.0,1.9,-1.18,1.72,-0.48,2.42,-0.17,2.73
2025-09-01 19:30:00,3.27,25.0,44.3,1022.6,19.0,24.0,23.0,17.0,-0.69,2.58,-1.26,2.01,-1.52,1.75,-0.89,2.38,-1.06,2.21
2025-09-01 20:00:00,2.84,25.0,44.3,1022.2,20.0,25.0,24.0,20.0,-0.85,1.99,-0.33,2.51,-1.2,1.64,-0.22,2.62,-0.64,2.2
2025-09-01 20:30:00,2.58,25.0,44.3,1022.2,20.0,25.0,24.0,20.0,-0.88,1.7,-0.88,1.7,-1.05,1.53,-0.18,2.4,-0.89,1.69
2025-09-01 21:00:00,1.99,25.0,41.46,1021.8,21.0,25.0,24.0,21.0,-0.09,1.9,0.25,2.24,0.08,2.07,-1.82,0.17,0.11,2.1
2025-09-01 21:30:00,1.7,25.0,41.46,1021.8,21.0,25.0,24.0,21.0,0.31,2.01,0.18,1.88,-0.14,1.56,0.41,2.11,0.41,2.11
2025-09-01 22:00:00,1.9,25.0,41.46,1021.6,22.0,25.0,25.0,23.0,0.61,2.51,-0.18,1.72,-1.89,0.01,0.42,2.32,0.01,1.91
2025-09-01 22:30:00,2.01,25.0,41.46,1021.6,22.0,25.0,25.0,23.0,-0.31,1.7,-0.26,1.75,-1.94,0.07,0.52,2.53,-0.37,1.64
2025-09-01 23:00:00,2.51,24.0,44.02,1021.5,23.0,25.0,25.0,24.0,-0.27,2.24,-0.87,1.64,1.03,3.54,-0.54,1.97,-0.56,1.95
2025-09-01 23:30:00,1.7,24.0,44.02,1021.5,23.0,25.0,25.0,24.0,0.18,1.88,-0.17,1.53,2.38,4.08,0.77,2.47,0.19,1.89
2025-09-02 00:00:00,2.24,22.0,46.47,1021.2,0.0,24.0,25.0,24.0,-0.52,1.72,-0.17,2.07,0.86,3.1,0.18,2.42,-0.77,1.47
2025-09-02 00:30:00,1.88,22.0,46.47,1021.2,0.0,24.0,25.0,24.0,-0.13,1.75,-0.32,1.56,0.81,2.69,0.74,2.62,-0.08,1.8
2025-09-02 01:00:00,1.72,19.0,59.76,1021.2,1.0,22.0,25.0,25.0,-0.08,1.64,-1.71,0.01,0.7,2.42,0.55,2.27,-0.22,1.5
2025-09-02 01:30:00,1.75,19.0,59.76,1021.2,1.0,22.0,25.0,25.0,-0.22,1.53,-1.68,0.07,0.63,2.38,0.79,2.54,-0.12,1.63
2025-09-02 02:00:00,1.64,17.0,77.31,1021.2,2.0,19.0,24.0,25.0,0.43,2.07,1.9,3.54,0.98,2.62,1.67,3.31,-0.22,1.42
2025-09-02 02:30:00,1.53,17.0,77.31,1021.2,2.0,19.0,24.0,25.0,0.03,1.56,2.55,4.08,0.87,2.4,1.47,3.0,-0.17,1.36
2025-09-02 03:00:00,2.07,18.0,77.46,1021.2,3.0,17.0,22.0,25.0,-2.06,0.01,1.03,3.1,-1.9,0.17,1.01,3.08,-1.04,1.03
2025-09-02 03:30:00,1.56,18.0,77.46,1021.2,3.0,17.0,22.0,25.0,-1.49,0.07,1.13,2.69,0.55,2.11,1.61,3.17,-0.3,1.26
2025-09-02 05:00:00,3.54,16.0,87.93,1020.6,5.0,17.0,17.0,24.0,-0.44,3.1,-0.92,2.62,-1.57,1.97,-0.29,3.25,-1.67,1.87
2025-09-02 05:30:00,4.08,16.0,87.93,1020.6,5.0,17.0,17.0,24.0,-1.39,2.69,-1.68,2.4,-1.61,2.47,-0.99,3.09,-2.53,1.55
2025-09-02 06:00:00,3.1,16.0,93.79,1020.3,6.0,16.0,18.0,22.0,-0.68,2.42,-2.93,0.17,-0.68,2.42,-0.14,2.96,-0.93,2.17
2025-09-02 06:30:00,2.69,16.0,93.79,1020.3,6.0,16.0,18.0,22.0,-0.31,2.38,-0.58,2.11,-0.07,2.62,0.21,2.9,-0.39,2.3
2025-09-02 07:00:00,2.42,16.0,93.79,1020.0,7.0,16.0,17.0,19.0,0.2,2.62,-0.1,2.32,-0.15,2.27,0.31,2.73,-0.18,2.24
2025-09-02 07:30:00,2.38,16.0,93.79,1020.0,7.0,16.0,17.0,19.0,0.02,2.4,0.15,2.53,0.16,2.54,-0.17,2.21,-0.26,2.12
2025-09-02 08:00:00,2.62,15.0,93.74,1020.1,8.0,16.0,16.0,17.0,-2.45,0.17,-0.65,1.97,0.69,3.31,-0.42,2.2,-0.38,2.24
2025-09-02 08:30:00,2.4,15.0,93.74,1020.1,8.0,16.0,16.0,17.0,-0.29,2.11,0.07,2.47,0.6,3.0,-0.71,1.69,-0.4,2.0
2025-09-02 09:30:00,2.11,14.0,100.0,1019.9,9.0,15.0,16.0,18.0,0.42,2.53,0.51,2.62,1.06,3.17,0.0,2.11,0.15,2.26
2025-09-02 10:00:00,2.32,15.0,100.0,1019.5,10.0,14.0,16.0,17.0,-0.35,1.97,-0.05,2.27,0.79,3.11,-0.41,1.91,-0.47,1.85
2025-09-02 10:30:00,2.53,15.0,100.0,1019.5,10.0,14.0,16.0,17.0,-0.06,2.47,0.01,2.54,0.55,3.08,-0.89,1.64,-1.2,1.33
2025-09-02 11:00:00,1.97,15.0,100.0,1019.5,11.0,15.0,15.0,16.0,0.45,2.42,1.34,3.31,1.28,3.25,-0.02,1.95,0.04,2.01
2025-09-02 11:30:00,2.47,15.0,100.0,1019.5,11.0,15.0,15.0,16.0,0.15,2.62,0.53,3.0,0.62,3.09,-0.58,1.89,0.47,2.94
2025-09-02 12:00:00,2.42,14.0,100.0,1019.5,12.0,15.0,14.0,16.0,-0.15,2.27,0.66,3.08,0.54,2.96,-0.95,1.47,0.49,2.91
2025-09-02 12:30:00,2.62,14.0,100.0,1019.5,12.0,15.0,14.0,16.0,-0.08,2.54,0.55,3.17,0.28,2.9,-0.82,1.8,0.07,2.69
2025-09-02 13:00:00,2.27,17.0,100.0,1019.7,13.0,14.0,15.0,16.0,1.04,3.31,0.84,3.11,0.46,2.73,-0.77,1.5,1.24,3.51
2025-09-02 13:30:00,2.54,17.0,100.0,1019.7,13.0,14.0,15.0,16.0,0.46,3.0,0.54,3.08,-0.33,2.21,-0.91,1.63,0.71,3.25
2025-09-02 14:00:00,3.31,19.0,93.93,1019.2,14.0,17.0,15.0,15.0,-0.23,3.08,-0.06,3.25,-1.11,2.2,-1.89,1.42,-0.22,3.09
2025-09-02 14:30:00,3.0,19.0,93.93,1019.2,14.0,17.0,15.0,15.0,0.17,3.17,0.09,3.09,-1.31,1.69,-1.64,1.36,0.89,3.89
2025-09-02 15:00:00,3.08,22.0,73.3,1019.0,15.0,19.0,14.0,14.0,0.03,3.11,-0.12,2.96,-0.98,2.1,-2.05,1.03,1.36,4.44
2025-09-02 15:30:00,3.17,22.0,73.3,1019.0,15.0,19.0,14.0,14.0,-0.09,3.08,-0.27,2.9,-1.06,2.11,-1.91,1.26,0.87,4.04
2025-09-02 16:00:00,3.11,23.0,60.72,1018.6,16.0,22.0,17.0,15.0,0.14,3.25,-0.38,2.73,-1.2,1.91,-2.01,1.1,0.55,3.66
2025-09-02 16:30:00,3.08,23.0,60.72,1018.6,16.0,22.0,17.0,15.0,0.01,3.09,-0.87,2.21,-1.44,1.64,-1.7,1.38,-0.77,2.31
2025-09-02 17:00:00,3.25,25.0,50.49,1018.1,17.0,23.0,19.0,15.0,-0.29,2.96,-1.05,2.2,-1.3,1.95,-1.38,1.87,0.2,3.45
2025-09-02 17:30:00,3.09,25.0,50.49,1018.1,17.0,23.0,19.0,15.0,-0.19,2.9,-1.4,1.69,-1.2,1.89,-1.54,1.55,0.55,3.64
2025-09-02 18:00:00,2.96,25.0,47.3,1017.4,18.0,25.0,22.0,14.0,-0.23,2.73,-0.86,2.1,-1.49,1.47,-0.79,2.17,1.03,3.99
2025-09-02 18:30:00,2.9,25.0,47.3,1017.4,18.0,25.0,22.0,14.0,-0.69,2.21,-0.79,2.11,-1.1,1.8,-0.6,2.3,0.58,3.48
2025-09-02 19:00:00,2.73,26.0,41.75,1016.6,19.0,25.0,23.0,17.0,-0.53,2.2,-0.82,1.91,-1.23,1.5,-0.49,2.24,0.91,3.64
2025-09-02 19:30:00,2.21,26.0,41.75,1016.6,19.0,25.0,23.0,17.0,-0.52,1.69,-0.57,1.64,-0.58,1.63,-0.09,2.12,0.91,3.12
2025-09-02 20:00:00,2.2,26.0,41.75,1015.9,20.0,26.0,25.0,19.0,-0.1,2.1,-0.25,1.95,-0.78,1.42,0.04,2.24,1.72,3.92
2025-09-02 20:30:00,1.69,26.0,41.75,1015.9,20.0,26.0,25.0,19.0,0.42,2.11,0.2,1.89,-0.33,1.36,0.31,2.0,1.97,3.66
2025-09-02 21:00:00,2.1,26.0,36.56,1015.4,21.0,26.0,25.0,22.0,-0.19,1.91,-0.63,1.47,-1.07,1.03,0.59,2.69,1.57,3.67
2025-09-02 21:30:00,2.11,26.0,36.56,1015.4,21.0,26.0,25.0,22.0,-0.47,1.64,-0.31,1.8,-0.85,1.26,0.15,2.26,1.3,3.41
2025-09-02 22:00:00,1.91,26.0,44.58,1015.2,22.0,26.0,26.0,23.0,0.04,1.95,-0.41,1.5,-0.81,1.1,-0.06,1.85,1.24,3.15
2025-09-02 22:30:00,1.64,26.0,44.58,1015.2,22.0,26.0,26.0,23.0,0.25,1.89,-0.01,1.63,-0.26,1.38,-0.31,1.33,1.52,3.16
2025-09-02 23:00:00,1.95,26.0,41.75,1015.0,23.0,26.0,26.0,25.0,-0.48,1.47,-0.53,1.42,-0.08,1.87,0.06,2.01,1.1,3.05
2025-09-02 23:30:00,1.89,26.0,41.75,1015.0,23.0,26.0,26.0,25.0,-0.09,1.8,-0.53,1.36,-0.34,1.55,1.05,2.94,0.96,2.85
2025-09-03 00:00:00,1.47,24.0,47.03,1014.4,0.0,26.0,26.0,25.0,0.03,1.5,-0.44,1.03,0.7,2.17,1.44,2.91,0.59,2.06
2025-09-03 00:30:00,1.8,24.0,47.03,1014.4,0.0,26.0,26.0,25.0,-0.17,1.63,-0.54,1.26,0.5,2.3,0.89,2.69,-0.9,0.9
2025-09-03 01:00:00,1.5,23.0,53.33,1014.1,1.0,24.0,26.0,26.0,-0.08,1.42,-0.4,1.1,0.74,2.24,2.01,3.51,0.36,1.86
2025-09-03 01:30:00,1.63,23.0,53.33,1014.1,1.0,24.0,26.0,26.0,-0.27,1.36,-0.25,1.38,0.49,2.12,1.62,3.25,0.27,1.9
2025-09-03 02:00:00,1.42,21.0,60.24,1014.0,2.0,23.0,26.0,26.0,-0.39,1.03,0.45,1.87,0.82,2.24,1.67,3.09,-0.34,1.08
2025-09-03 02:30:00,1.36,21.0,60.24,1014.0,2.0,23.0,26.0,26.0,-0.1,1.26,0.19,1.55,0.64,2.0,2.53,3.89,0.48,1.84
2025-09-03 03:00:00,1.03,21.0,64.3,1013.8,3.0,21.0,24.0,26.0,0.07,1.1,1.14,2.17,1.66,2.69,3.41,4.44,0.78,1.81
2025-09-03 03:30:00,1.26,21.0,64.3,1013.8,3.0,21.0,24.0,26.0,0.12,1.38,1.04,2.3,1.0,2.26,2.78,4.04,0.2,1.46
2025-09-03 04:00:00,1.1,20.0,68.38,1013.6,4.0,21.0,23.0,26.0,0.77,1.87,1.14,2.24,0.75,1.85,2.56,3.66,0.38,1.48
2025-09-03 04:30:00,1.38,20.0,68.38,1013.6,4.0,21.0,23.0,26.0,0.17,1.55,0.74,2.12,-0.05,1.33,0.93,2.31,-0.24,1.14
2025-09-03 05:00:00,1.87,18.0,77.46,1013.4,5.0,20.0,21.0,26.0,0.3,2.17,0.37,2.24,0.14,2.01,1.58,3.45,-0.79,1.08
2025-09-03 05:30:00,1.55,18.0,77.46,1013.4,5.0,20.0,21.0,26.0,0.75,2.3,0.45,2.0,1.39,2.94,2.09,3.64,-0.93,0.62
2025-09-03 06:00:00,2.17,18.0,77.46,1012.8,6.0,18.0,21.0,24.0,0.07,2.24,0.52,2.69,0.74,2.91,1.82,3.99,-1.28,0.89
2025-09-03 06:30:00,2.3,18.0,77.46,1012.8,6.0,18.0,21.0,24.0,-0.18,2.12,-0.04,2.26,0.39,2.69,1.18,3.48,-1.38,0.92
2025-09-03 07:00:00,2.24,16.0,93.79,1011.9,7.0,18.0,20.0,23.0,0.0,2.24,-0.39,1.85,1.27,3.51,1.4,3.64,-1.26,0.98
2025-09-03 07:30:00,2.12,16.0,93.79,1011.9,7.0,18.0,20.0,23.0,-0.12,2.0,-0.79,1.33,1.13,3.25,1.0,3.12,-1.09,1.03
2025-09-03 08:00:00,2.24,15.0,93.74,1011.2,8.0,16.0,18.0,21.0,0.45,2.69,-0.23,2.01,0.85,3.09,1.68,3.92,-1.29,0.95
2025-09-03 08:30:00,2.0,15.0,93.74,1011.2,8.0,16.0,18.0,21.0,0.26,2.26,0.94,2.94,1.89,3.89,1.66,3.66,-1.21,0.79
2025-09-03 09:00:00,2.69,15.0,93.74,1010.6,9.0,15.0,18.0,21.0,-0.84,1.85,0.22,2.91,1.75,4.44,0.98,3.67,-1.98,0.71
2025-09-03 09:30:00,2.26,15.0,93.74,1010.6,9.0,15.0,18.0,21.0,-0.93,1.33,0.43,2.69,1.78,4.04,1.15,3.41,-1.09,1.17
2025-09-03 10:00:00,1.85,16.0,87.93,1010.5,10.0,15.0,16.0,20.0,0.16,2.01,1.66,3.51,1.81,3.66,1.3,3.15,-0.95,0.9
2025-09-03 10:30:00,1.33,16.0,87.93,1010.5,10.0,15.0,16.0,20.0,1.61,2.94,1.92,3.25,0.98,2.31,1.83,3.16,-0.32,1.01
2025-09-03 11:00:00,2.01,16.0,87.93,1010.2,11.0,16.0,15.0,18.0,0.9,2.91,1.08,3.09,1.44,3.45,1.04,3.05,-0.84,1.17
2025-09-03 11:30:00,2.94,16.0,87.93,1010.2,11.0,16.0,15.0,18.0,-0.25,2.69,0.95,3.89,0.7,3.64,-0.09,2.85,-1.66,1.28
2025-09-03 12:00:00,2.91,15.0,93.74,1009.9,12.0,16.0,15.0,18.0,0.6,3.51,1.53,4.44,1.08,3.99,-0.85,2.06,-1.01,1.9
2025-09-03 12:30:00,2.69,15.0,93.74,1009.9,12.0,16.0,15.0,18.0,0.56,3.25,1.35,4.04,0.79,3.48,-1.79,0.9,-1.08,1.61
2025-09-03 13:00:00,3.51,17.0,88.01,1009.5,13.0,15.0,16.0,16.0,-0.42,3.09,0.15,3.66,0.13,3.64,-1.65,1.86,-2.03,1.48
2025-09-03 13:30:00,3.25,17.0,88.01,1009.5,13.0,15.0,16.0,16.0,0.64,3.89,-0.94,2.31,-0.13,3.12,-1.35,1.9,-1.56,1.69
2025-09-03 14:00:00,3.09,19.0,77.62,1008.9,14.0,17.0,16.0,15.0,1.35,4.44,0.36,3.45,0.83,3.92,-2.01,1.08,-1.43,1.66
2025-09-03 14:30:00,3.89,19.0,77.62,1008.9,14.0,17.0,16.0,15.0,0.15,4.04,-0.25,3.64,-0.23,3.66,-2.05,1.84,-2.08,1.81
2025-09-03 15:00:00,4.44,20.0,72.95,1008.6,15.0,19.0,15.0,15.0,-0.78,3.66,-0.45,3.99,-0.77,3.67,-2.63,1.81,-2.53,1.91
2025-09-03 15:30:00,4.04,20.0,72.95,1008.6,15.0,19.0,15.0,15.0,-1.73,2.31,-0.56,3.48,-0.63,3.41,-2.58,1.46,-2.04,2.0
2025-09-03 16:00:00,3.66,21.0,73.13,1008.5,16.0,20.0,17.0,16.0,-0.21,3.45,-0.02,3.64,-0.51,3.15,-2.18,1.48,-1.87,1.79
2025-09-03 16:30:00,2.31,21.0,73.13,1008.5,16.0,20.0,17.0,16.0,1.33,3.64,0.81,3.12,0.85,3.16,-1.17,1.14,-0.51,1.8
2025-09-03 17:00:00,3.45,21.0,77.93,1008.3,17.0,21.0,19.0,16.0,0.54,3.99,0.47,3.92,-0.4,3.05,-2.37,1.08,-1.59,1.86
2025-09-03 17:30:00,3.64,21.0,77.93,1008.3,17.0,21.0,19.0,16.0,-0.16,3.48,0.02,3.66,-0.79,2.85,-3.02,0.62,-1.87,1.77
2025-09-03 18:00:00,3.99,21.0,83.0,1007.9,18.0,21.0,20.0,15.0,-0.35,3.64,-0.32,3.67,-1.93,2.06,-3.1,0.89,-2.38,1.61
2025-09-03 18:30:00,3.48,21.0,83.0,1007.9,18.0,21.0,20.0,15.0,-0.36,3.12,-0.07,3.41,-2.58,0.9,-2.56,0.92,-1.94,1.54
2025-09-03 19:00:00,3.64,20.0,93.98,1007.4,19.0,21.0,21.0,17.0,0.28,3.92,-0.49,3.15,-1.78,1.86,-2.66,0.98,-2.27,1.37
2025-09-03 19:30:00,3.12,20.0,93.98,1007.4,19.0,21.0,21.0,17.0,0.54,3.66,0.04,3.16,-1.22,1.9,-2.09,1.03,-1.51,1.61
2025-09-03 20:00:00,3.92,20.0,93.98,1006.3,20.0,20.0,21.0,19.0,-0.25,3.67,-0.87,3.05,-2.84,1.08,-2.97,0.95,-2.29,1.63
2025-09-03 20:30:00,3.66,20.0,93.98,1006.3,20.0,20.0,21.0,19.0,-0.25,3.41,-0.81,2.85,-1.82,1.84,-2.87,0.79,-2.4,1.26
2025-09-03 21:00:00,3.67,20.0,93.98,1006.2,21.0,20.0,21.0,20.0,-0.52,3.15,-1.61,2.06,-1.86,1.81,-2.96,0.71,-3.04,0.63
2025-09-03 21:30:00,3.41,20.0,93.98,1006.2,21.0,20.0,21.0,20.0,-0.25,3.16,-2.51,0.9,-1.95,1.46,-2.24,1.17,-2.07,1.34
2025-09-03 22:00:00,3.15,20.0,93.98,1006.1,22.0,20.0,20.0,21.0,-0.1,3.05,-1.29,1.86,-1.67,1.48,-2.25,0.9,-2.1,1.05
2025-09-03 22:30:00,3.16,20.0,93.98,1006.1,22.0,20.0,20.0,21.0,-0.31,2.85,-1.26,1.9,-2.02,1.14,-2.15,1.01,-1.68,1.48
2025-09-03 23:00:00,3.05,18.0,100.0,1006.1,23.0,20.0,20.0,21.0,-0.99,2.06,-1.97,1.08,-1.97,1.08,-1.88,1.17,-1.55,1.5
2025-09-03 23:30:00,2.85,18.0,100.0,1006.1,23.0,20.0,20.0,21.0,-1.95,0.9,-1.01,1.84,-2.23,0.62,-1.57,1.28,-1.37,1.48
2025-09-04 00:00:00,2.06,19.0,100.0,1006.0,0.0,18.0,20.0,21.0,-0.2,1.86,-0.25,1.81,-1.17,0.89,-0.16,1.9,-0.53,1.53
2025-09-04 01:00:00,1.86,19.0,100.0,1006.3,1.0,19.0,20.0,20.0,-0.78,1.08,-0.38,1.48,-0.88,0.98,-0.38,1.48,-0.16,1.7
2025-09-04 01:30:00,1.9,19.0,100.0,1006.3,1.0,19.0,20.0,20.0,-0.06,1.84,-0.76,1.14,-0.87,1.03,-0.21,1.69,-0.24,1.66
2025-09-04 02:00:00,1.08,18.0,82.63,1007.5,2.0,19.0,18.0,20.0,0.73,1.81,0.0,1.08,-0.13,0.95,0.58,1.66,0.86,1.94
2025-09-04 02:30:00,1.84,18.0,82.63,1007.5,2.0,19.0,18.0,20.0,-0.38,1.46,-1.22,0.62,-1.05,0.79,-0.03,1.81,0.55,2.39
2025-09-04 03:00:00,1.81,15.0,72.02,1008.2,3.0,18.0,19.0,20.0,-0.33,1.48,-0.92,0.89,-1.1,0.71,0.1,1.91,1.09,2.9
2025-09-04 03:30:00,1.46,15.0,72.02,1008.2,3.0,18.0,19.0,20.0,-0.32,1.14,-0.54,0.92,-0.29,1.17,0.54,2.0,1.26,2.72
2025-09-04 04:00:00,1.48,14.0,76.83,1008.4,4.0,15.0,19.0,20.0,-0.4,1.08,-0.5,0.98,-0.58,0.9,0.31,1.79,1.36,2.84
2025-09-04 04:30:00,1.14,14.0,76.83,1008.4,4.0,15.0,19.0,20.0,-0.52,0.62,-0.11,1.03,-0.13,1.01,0.66,1.8,1.23,2.37
2025-09-04 05:00:00,1.08,13.0,82.0,1008.8,5.0,14.0,18.0,18.0,-0.19,0.89,-0.13,0.95,0.09,1.17,0.78,1.86,0.84,1.92
2025-09-04 07:30:00,1.03,12.0,87.56,1008.9,7.0,13.0,14.0,19.0,-0.24,0.79,-0.02,1.01,0.66,1.69,0.58,1.61,0.68,1.71
2025-09-04 09:30:00,1.17,10.0,93.5,1008.8,9.0,11.0,13.0,15.0,-0.16,1.01,0.44,1.61,0.83,2.0,0.17,1.34,1.06,2.23
2025-09-04 10:30:00,1.01,10.0,93.5,1009.1,10.0,10.0,12.0,14.0,0.27,1.28,0.68,1.69,0.79,1.8,0.47,1.48,1.69,2.7
2025-09-04 11:00:00,1.17,9.0,100.0,1009.6,11.0,10.0,11.0,13.0,0.73,1.9,0.49,1.66,0.69,1.86,0.33,1.5,1.7,2.87
2025-09-04 11:30:00,1.28,9.0,100.0,1009.6,11.0,10.0,11.0,13.0,0.33,1.61,0.53,1.81,0.49,1.77,0.2,1.48,1.14,2.42
2025-09-04 12:00:00,1.9,9.0,100.0,1010.2,12.0,9.0,10.0,13.0,-0.42,1.48,0.01,1.91,-0.29,1.61,-0.37,1.53,0.52,2.42
2025-09-04 12:30:00,1.61,9.0,100.0,1010.2,12.0,9.0,10.0,13.0,0.08,1.69,0.39,2.0,-0.07,1.54,-0.35,1.26,1.09,2.7
2025-09-04 13:00:00,1.48,10.0,93.5,1010.5,13.0,9.0,10.0,12.0,0.18,1.66,0.31,1.79,-0.11,1.37,0.22,1.7,1.93,3.41
2025-09-04 13:30:00,1.69,10.0,93.5,1010.5,13.0,9.0,10.0,12.0,0.12,1.81,0.11,1.8,-0.08,1.61,-0.03,1.66,1.05,2.74
2025-09-04 14:00:00,1.66,10.0,93.5,1010.6,14.0,10.0,9.0,11.0,0.25,1.91,0.2,1.86,-0.03,1.63,0.28,1.94,0.51,2.17
2025-09-04 14:30:00,1.81,10.0,93.5,1010.6,14.0,10.0,9.0,11.0,0.19,2.0,-0.04,1.77,-0.55,1.26,0.58,2.39,1.02,2.83
2025-09-04 15:00:00,1.91,14.0,67.13,1010.6,15.0,10.0,9.0,10.0,-0.12,1.79,-0.3,1.61,-1.28,0.63,0.99,2.9,1.04,2.95
2025-09-04 15:30:00,2.0,14.0,67.13,1010.6,15.0,10.0,9.0,10.0,-0.2,1.8,-0.46,1.54,-0.66,1.34,0.72,2.72,0.6,2.6
2025-09-04 16:00:00,1.79,15.0,54.86,1010.3,16.0,14.0,10.0,10.0,0.07,1.86,-0.42,1.37,-0.74,1.05,1.05,2.84,1.04,2.83
2025-09-04 16:30:00,1.8,15.0,54.86,1010.3,16.0,14.0,10.0,10.0,-0.03,1.77,-0.19,1.61,-0.32,1.48,0.57,2.37,0.87,2.67
2025-09-04 17:00:00,1.86,16.0,51.46,1010.0,17.0,15.0,10.0,9.0,-0.25,1.61,-0.23,1.63,-0.36,1.5,0.06,1.92,0.77,2.63
2025-09-04 17:30:00,1.77,16.0,51.46,1010.0,17.0,15.0,10.0,9.0,-0.23,1.54,-0.51,1.26,-0.29,1.48,0.54,2.31,1.07,2.84
2025-09-04 18:00:00,1.61,17.0,48.29,1009.3,18.0,16.0,14.0,9.0,-0.24,1.37,-0.98,0.63,-0.08,1.53,0.56,2.17,1.89,3.5
2025-09-04 18:30:00,1.54,17.0,48.29,1009.3,18.0,16.0,14.0,9.0,0.07,1.61,-0.2,1.34,-0.28,1.26,-0.51,1.03,2.1,3.64
2025-09-04 19:00:00,1.37,18.0,45.34,1008.9,19.0,17.0,15.0,10.0,0.26,1.63,-0.32,1.05,0.33,1.7,0.2,1.57,1.6,2.97
2025-09-04 19:30:00,1.61,18.0,45.34,1008.9,19.0,17.0,15.0,10.0,-0.35,1.26,-0.13,1.48,0.05,1.66,0.1,1.71,1.04,2.65
2025-09-04 20:00:00,1.63,18.0,45.34,1008.0,20.0,18.0,16.0,10.0,-1.0,0.63,-0.13,1.5,0.31,1.94,0.32,1.95,1.43,3.06
2025-09-04 20:30:00,1.26,18.0,45.34,1008.0,20.0,18.0,16.0,10.0,0.08,1.34,0.22,1.48,1.13,2.39,0.36,1.62,2.26,3.52
2025-09-04 21:30:00,1.34,18.0,48.57,1007.1,21.0,18.0,17.0,14.0,0.14,1.48,-0.08,1.26,1.38,2.72,0.89,2.23,2.7,4.04
2025-09-04 22:00:00,1.05,19.0,45.62,1006.8,22.0,18.0,18.0,15.0,0.45,1.5,0.65,1.7,1.79,2.84,1.52,2.57,3.04,4.09
2025-09-04 22:30:00,1.48,19.0,45.62,1006.8,22.0,18.0,18.0,15.0,0.0,1.48,0.18,1.66,0.89,2.37,1.22,2.7,2.61,4.09
2025-09-04 23:00:00,1.5,19.0,48.85,1006.7,23.0,19.0,18.0,16.0,0.03,1.53,0.44,1.94,0.42,1.92,1.37,2.87,2.45,3.95
2025-09-04 23:30:00,1.48,19.0,48.85,1006.7,23.0,19.0,18.0,16.0,-0.22,1.26,0.91,2.39,0.83,2.31,0.94,2.42,2.19,3.67
2025-09-05 00:00:00,1.53,18.0,52.0,1006.4,0.0,19.0,18.0,17.0,0.17,1.7,1.37,2.9,0.64,2.17,0.89,2.42,1.8,3.33
2025-09-05 00:30:00,1.26,18.0,52.0,1006.4,0.0,19.0,18.0,17.0,0.4,1.66,1.46,2.72,-0.23,1.03,1.44,2.7,2.28,3.54
2025-09-05 01:00:00,1.7,15.0,67.34,1006.5,1.0,18.0,19.0,18.0,0.24,1.94,1.14,2.84,-0.13,1.57,1.71,3.41,1.51,3.21
2025-09-05 01:30:00,1.66,15.0,67.34,1006.5,1.0,18.0,19.0,18.0,0.73,2.39,0.71,2.37,0.05,1.71,1.08,2.74,1.45,3.11
2025-09-05 02:00:00,1.94,13.0,82.0,1006.4,2.0,15.0,19.0,18.0,0.96,2.9,-0.02,1.92,0.01,1.95,0.23,2.17,1.38,3.32
2025-09-05 02:30:00,2.39,13.0,82.0,1006.4,2.0,15.0,19.0,18.0,0.33,2.72,-0.08,2.31,-0.77,1.62,0.44,2.83,0.37,2.76
2025-09-05 03:00:00,2.9,14.0,76.83,1006.2,3.0,13.0,18.0,18.0,-0.06,2.84,-0.73,2.17,-0.94,1.96,0.05,2.95,-0.3,2.6
2025-09-05 03:30:00,2.72,14.0,76.83,1006.2,3.0,13.0,18.0,18.0,-0.35,2.37,-1.69,1.03,-0.49,2.23,-0.12,2.6,-0.39,2.33
2025-09-05 04:00:00,2.84,12.0,87.56,1005.5,4.0,14.0,15.0,19.0,-0.92,1.92,-1.27,1.57,-0.27,2.57,-0.01,2.83,-0.41,2.43
2025-09-05 04:30:00,2.37,12.0,87.56,1005.5,4.0,14.0,15.0,19.0,-0.06,2.31,-0.66,1.71,0.33,2.7,0.3,2.67,-0.04,2.33
2025-09-05 05:00:00,1.92,12.0,93.6,1004.7,5.0,12.0,13.0,19.0,0.25,2.17,0.03,1.95,0.95,2.87,0.71,2.63,0.27,2.19
